shift_player_key,shift_key,game_id,season_id,shift_index,player_id,player_name,player_number,venue,slot,position,team_name,team_id,period,shift_duration,player_rating,opp_avg_rating,rating_advantage,gf_all,ga_all,pm_all,gf_adj,ga_adj,pm_adj,cf,ca,cf_pct,cf_adj,ca_adj,logical_shift_number,cumulative_duration,shift_duration_id
SP1898100012HF1,SH1898100012,18981,N20252026F,12,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,1.0,18.0,6,4.0,2.0,0,0,0,0.0,0.0,0.0,1,0,100.0,1.0,0.0,2,147.0,SD01
SP1898100013HF1,SH1898100013,18981,N20252026F,13,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,1.0,87.0,6,4.0,2.0,0,0,0,0.0,0.0,0.0,1,2,33.33333333333333,1.0,2.0,2,234.0,SD04
SP1898100014HF1,SH1898100014,18981,N20252026F,14,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,1.0,11.0,6,4.0,2.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,245.0,SD01
SP1898100020HF1,SH1898100020,18981,N20252026F,20,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,1.0,18.0,6,3.6,2.4,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,263.0,SD01
SP1898100021HF1,SH1898100021,18981,N20252026F,21,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,1.0,11.0,6,3.6,2.4,0,0,0,0.0,0.0,0.0,1,0,100.0,0.9,0.0,3,274.0,SD01
SP1898100022HF1,SH1898100022,18981,N20252026F,22,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,1.0,15.0,6,3.6,2.4,0,0,0,0.0,0.0,0.0,1,0,100.0,0.9,0.0,3,289.0,SD01
SP1898100023HF1,SH1898100023,18981,N20252026F,23,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,1.0,61.0,6,3.6,2.4,0,0,0,0.0,0.0,0.0,0,2,0.0,0.0,2.2222222222222223,3,350.0,SD04
SP1898100024HF1,SH1898100024,18981,N20252026F,24,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,1.0,5.0,6,3.6,2.4,0,0,0,0.0,0.0,0.0,1,0,100.0,0.9,0.0,3,355.0,SD01
SP1898100029HF1,SH1898100029,18981,N20252026F,29,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,1.0,31.0,6,4.0,2.0,0,0,0,0.0,0.0,0.0,1,0,100.0,1.0,0.0,4,386.0,SD02
SP1898100030HF1,SH1898100030,18981,N20252026F,30,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,1.0,27.0,6,4.0,2.0,0,2,-2,0.0,2.0,-2.0,0,2,0.0,0.0,2.0,4,413.0,SD01
SP1898100031HF1,SH1898100031,18981,N20252026F,31,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,1.0,89.0,6,4.0,2.0,2,2,0,2.0,2.0,0.0,2,5,28.57142857142857,2.0,5.0,4,502.0,SD04
SP1898100032HF1,SH1898100032,18981,N20252026F,32,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,1.0,8.0,6,3.8,2.2,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,4,510.0,SD01
SP1898100033HF1,SH1898100033,18981,N20252026F,33,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,1.0,13.0,6,3.6,2.4,0,0,0,0.0,0.0,0.0,1,0,100.0,0.9,0.0,4,523.0,SD01
SP1898100042HF1,SH1898100042,18981,N20252026F,42,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,2.0,63.0,6,3.8,2.2,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,5,586.0,SD04
SP1898100043HF1,SH1898100043,18981,N20252026F,43,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,2.0,48.0,6,3.8,2.2,0,0,0,0.0,0.0,0.0,1,0,100.0,0.95,0.0,5,634.0,SD03
SP1898100044HF1,SH1898100044,18981,N20252026F,44,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,2.0,69.0,6,4.25,1.75,0,0,0,0.0,0.0,0.0,1,0,100.0,1.0625,0.0,5,703.0,SD04
SP1898100045HF1,SH1898100045,18981,N20252026F,45,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,2.0,11.0,6,4.25,1.75,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,5,714.0,SD01
SP1898100046HF1,SH1898100046,18981,N20252026F,46,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,2.0,14.0,6,4.25,1.75,0,0,0,0.0,0.0,0.0,1,0,100.0,1.0625,0.0,5,728.0,SD01
SP1898100054HX,SH1898100054,18981,N20252026F,54,P100066,Brock Lofgren,79,home,xtra,X,Nelson,N10004,2.0,4.0,6,3.8,2.2,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,6,732.0,SD01
SP1898100055HF1,SH1898100055,18981,N20252026F,55,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,2.0,75.0,6,3.75,2.25,0,0,0,0.0,0.0,0.0,3,0,100.0,2.8125,0.0,6,807.0,SD04
SP1898100056HF1,SH1898100056,18981,N20252026F,56,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,2.0,50.0,6,3.5,2.5,0,0,0,0.0,0.0,0.0,3,0,100.0,2.625,0.0,6,857.0,SD03
SP1898100057HF1,SH1898100057,18981,N20252026F,57,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,2.0,61.0,6,3.25,2.75,0,0,0,0.0,0.0,0.0,3,0,100.0,2.4375,0.0,6,918.0,SD04
SP1898100062HF1,SH1898100062,18981,N20252026F,62,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,2.0,54.0,6,3.8,2.2,0,0,0,0.0,0.0,0.0,4,0,100.0,3.8,0.0,7,972.0,SD03
SP1898100063HF1,SH1898100063,18981,N20252026F,63,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,2.0,52.0,6,3.8,2.2,0,0,0,0.0,0.0,0.0,1,0,100.0,0.95,0.0,7,1024.0,SD03
SP1898100072HF1,SH1898100072,18981,N20252026F,72,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,2.0,22.0,6,3.8,2.2,0,0,0,0.0,0.0,0.0,1,1,50.0,0.95,1.0526315789473684,8,1046.0,SD01
SP1898100073HF1,SH1898100073,18981,N20252026F,73,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,2.0,22.0,6,3.8,2.2,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,1068.0,SD01
SP1898100075HF1,SH1898100075,18981,N20252026F,75,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,3.0,58.0,6,4.2,1.7999999999999998,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.9523809523809524,9,1126.0,SD03
SP1898100076HF1,SH1898100076,18981,N20252026F,76,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,3.0,24.0,6,4.0,2.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,9,1150.0,SD01
SP1898100077HF1,SH1898100077,18981,N20252026F,77,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,3.0,4.0,6,4.0,2.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,9,1154.0,SD01
SP1898100078HF1,SH1898100078,18981,N20252026F,78,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,3.0,15.0,6,4.0,2.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,9,1169.0,SD01
SP1898100079HF1,SH1898100079,18981,N20252026F,79,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,3.0,18.0,6,4.0,2.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,9,1187.0,SD01
SP1898100084HF1,SH1898100084,18981,N20252026F,84,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,3.0,85.0,6,3.8,2.2,0,0,0,0.0,0.0,0.0,4,1,80.0,3.8,1.0526315789473684,10,1272.0,SD04
SP1898100085HF1,SH1898100085,18981,N20252026F,85,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,3.0,54.0,6,3.8,2.2,0,0,0,0.0,0.0,0.0,1,1,50.0,0.95,1.0526315789473684,10,1326.0,SD03
SP1898100092HF1,SH1898100092,18981,N20252026F,92,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,3.0,45.0,6,4.0,2.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,11,1371.0,SD03
SP1898100093HF1,SH1898100093,18981,N20252026F,93,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,3.0,23.0,6,3.8,2.2,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,1.0526315789473684,11,1394.0,SD01
SP1898100094HF1,SH1898100094,18981,N20252026F,94,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,3.0,9.0,6,3.8,2.2,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,11,1403.0,SD01
SP1898100095HF1,SH1898100095,18981,N20252026F,95,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,3.0,18.0,6,3.6,2.4,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,11,1421.0,SD01
SP1898100096HF1,SH1898100096,18981,N20252026F,96,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,3.0,8.0,6,3.6,2.4,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,11,1429.0,SD01
SP1898100102HF1,SH1898100102,18981,N20252026F,102,P100066,Brock Lofgren,79,home,forward_1,F1,Nelson,N10004,3.0,87.0,6,4.0,2.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,12,1516.0,SD04
SP1898100003AD2,SH1898100003,18981,N20252026F,3,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,1.0,5.0,4,4.4,-0.4000000000000003,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,1,5.0,SD01
SP1898100004AD2,SH1898100004,18981,N20252026F,4,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,1.0,81.0,4,4.2,-0.2000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,1,86.0,SD04
SP1898100005AD2,SH1898100005,18981,N20252026F,5,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,1.0,6.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.0,1,92.0,SD01
SP1898100011AD2,SH1898100011,18981,N20252026F,11,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,1.0,22.0,4,4.4,-0.4000000000000003,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,114.0,SD01
SP1898100012AD2,SH1898100012,18981,N20252026F,12,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,1.0,18.0,4,4.4,-0.4000000000000003,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,0.9090909090909092,2,132.0,SD01
SP1898100013AD2,SH1898100013,18981,N20252026F,13,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,1.0,87.0,4,4.2,-0.2000000000000001,0,0,0,0.0,0.0,0.0,1,2,33.33333333333333,2.1,0.9523809523809524,2,219.0,SD04
SP1898100014AD2,SH1898100014,18981,N20252026F,14,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,1.0,11.0,4,4.2,-0.2000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,230.0,SD01
SP1898100015AD2,SH1898100015,18981,N20252026F,15,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,1.0,10.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,240.0,SD01
SP1898100016AD2,SH1898100016,18981,N20252026F,16,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,1.0,13.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,253.0,SD01
SP1898100017AD2,SH1898100017,18981,N20252026F,17,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,1.0,6.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,259.0,SD01
SP1898100025AD2,SH1898100025,18981,N20252026F,25,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,1.0,65.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,324.0,SD04
SP1898100026AD2,SH1898100026,18981,N20252026F,26,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,1.0,12.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,336.0,SD01
SP1898100027AD2,SH1898100027,18981,N20252026F,27,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,1.0,33.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.0,3,369.0,SD02
SP1898100031AD2,SH1898100031,18981,N20252026F,31,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,1.0,89.0,4,4.2,-0.2000000000000001,2,2,0,2.1,1.9047619047619049,0.1952380952380954,2,5,28.57142857142857,5.25,1.9047619047619049,4,458.0,SD04
SP1898100032AD2,SH1898100032,18981,N20252026F,32,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,1.0,8.0,4,4.2,-0.2000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,4,466.0,SD01
SP1898100033AD2,SH1898100033,18981,N20252026F,33,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,1.0,13.0,4,4.2,-0.2000000000000001,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,0.9523809523809524,4,479.0,SD01
SP1898100034AD2,SH1898100034,18981,N20252026F,34,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,1.0,13.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,4,492.0,SD01
SP1898100039AD2,SH1898100039,18981,N20252026F,39,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,1.0,58.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,5,550.0,SD03
SP1898100041AD2,SH1898100041,18981,N20252026F,41,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,2.0,35.0,4,4.0,0.0,0,2,-2,0.0,2.0,-2.0,2,0,100.0,0.0,2.0,6,585.0,SD02
SP1898100051AD1,SH1898100051,18981,N20252026F,51,P100070,Hayden Perea,52,away,defense_1,D1,Velodrome,N10010,2.0,58.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,7,643.0,SD03
SP1898100052AD1,SH1898100052,18981,N20252026F,52,P100070,Hayden Perea,52,away,defense_1,D1,Velodrome,N10010,2.0,12.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,7,655.0,SD01
SP1898100053AD1,SH1898100053,18981,N20252026F,53,P100070,Hayden Perea,52,away,defense_1,D1,Velodrome,N10010,2.0,16.0,4,4.2,-0.2000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,7,671.0,SD01
SP1898100054AD1,SH1898100054,18981,N20252026F,54,P100070,Hayden Perea,52,away,defense_1,D1,Velodrome,N10010,2.0,4.0,4,4.5,-0.5,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,7,675.0,SD01
SP1898100055AD1,SH1898100055,18981,N20252026F,55,P100070,Hayden Perea,52,away,defense_1,D1,Velodrome,N10010,2.0,75.0,4,3.8333333333333335,0.1666666666666665,0,0,0,0.0,0.0,0.0,3,0,100.0,0.0,3.130434782608696,7,750.0,SD04
SP1898100056AD1,SH1898100056,18981,N20252026F,56,P100070,Hayden Perea,52,away,defense_1,D1,Velodrome,N10010,2.0,50.0,4,4.2,-0.2000000000000001,0,0,0,0.0,0.0,0.0,3,0,100.0,0.0,2.857142857142857,7,800.0,SD03
SP1898100063AD2,SH1898100063,18981,N20252026F,63,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,2.0,52.0,4,4.2,-0.2000000000000001,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,0.9523809523809524,8,852.0,SD03
SP1898100064AD2,SH1898100064,18981,N20252026F,64,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,2.0,3.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,855.0,SD01
SP1898100065AD2,SH1898100065,18981,N20252026F,65,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,2.0,78.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,2,0,100.0,0.0,2.1052631578947367,8,933.0,SD04
SP1898100066AD2,SH1898100066,18981,N20252026F,66,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,2.0,7.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,8,940.0,SD01
SP1898100067AD2,SH1898100067,18981,N20252026F,67,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,2.0,5.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,8,945.0,SD01
SP1898100068AD2,SH1898100068,18981,N20252026F,68,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,2.0,7.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,8,952.0,SD01
SP1898100069AD2,SH1898100069,18981,N20252026F,69,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,2.0,17.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,8,969.0,SD01
SP1898100070AD2,SH1898100070,18981,N20252026F,70,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,2.0,39.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,8,1008.0,SD02
SP1898100071AD2,SH1898100071,18981,N20252026F,71,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,2.0,15.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,8,1023.0,SD01
SP1898100072AD2,SH1898100072,18981,N20252026F,72,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,2.0,22.0,4,4.2,-0.2000000000000001,0,0,0,0.0,0.0,0.0,1,1,50.0,1.05,0.9523809523809524,8,1045.0,SD01
SP1898100079AD1,SH1898100079,18981,N20252026F,79,P100070,Hayden Perea,52,away,defense_1,D1,Velodrome,N10010,3.0,18.0,4,4.2,-0.2000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,9,1063.0,SD01
SP1898100080AD1,SH1898100080,18981,N20252026F,80,P100070,Hayden Perea,52,away,defense_1,D1,Velodrome,N10010,3.0,30.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,1,2,33.33333333333333,2.0,1.0,9,1093.0,SD02
SP1898100081AD1,SH1898100081,18981,N20252026F,81,P100070,Hayden Perea,52,away,defense_1,D1,Velodrome,N10010,3.0,63.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.0526315789473684,9,1156.0,SD04
SP1898100082AD1,SH1898100082,18981,N20252026F,82,P100070,Hayden Perea,52,away,defense_1,D1,Velodrome,N10010,3.0,69.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,0,1,0.0,0.95,0.0,9,1225.0,SD04
SP1898100088AD2,SH1898100088,18981,N20252026F,88,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,3.0,7.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,10,1232.0,SD01
SP1898100089AD2,SH1898100089,18981,N20252026F,89,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,3.0,115.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,1,3,25.0,2.85,1.0526315789473684,10,1347.0,SD05
SP1898100090AD2,SH1898100090,18981,N20252026F,90,P100070,Hayden Perea,52,away,defense_2,D2,Velodrome,N10010,3.0,18.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,1,1,50.0,1.0,1.0,10,1365.0,SD01
SP1898100096AD1,SH1898100096,18981,N20252026F,96,P100070,Hayden Perea,52,away,defense_1,D1,Velodrome,N10010,3.0,8.0,4,4.2,-0.2000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,11,1373.0,SD01
SP1898100097AD1,SH1898100097,18981,N20252026F,97,P100070,Hayden Perea,52,away,defense_1,D1,Velodrome,N10010,3.0,11.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,11,1384.0,SD01
SP1898100098AD1,SH1898100098,18981,N20252026F,98,P100070,Hayden Perea,52,away,defense_1,D1,Velodrome,N10010,3.0,41.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.0526315789473684,11,1425.0,SD02
SP1898100099AD1,SH1898100099,18981,N20252026F,99,P100070,Hayden Perea,52,away,defense_1,D1,Velodrome,N10010,3.0,93.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.0526315789473684,11,1518.0,SD05
SP1898100100AD1,SH1898100100,18981,N20252026F,100,P100070,Hayden Perea,52,away,defense_1,D1,Velodrome,N10010,3.0,15.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,11,1533.0,SD01
SP1898100103AD1,SH1898100103,18981,N20252026F,103,P100070,Hayden Perea,52,away,defense_1,D1,Velodrome,N10010,3.0,34.0,4,4.25,-0.25,0,0,0,0.0,0.0,0.0,0,1,0.0,1.0625,0.0,12,1567.0,SD02
SP1898100104AD1,SH1898100104,18981,N20252026F,104,P100070,Hayden Perea,52,away,defense_1,D1,Velodrome,N10010,3.0,34.0,4,4.25,-0.25,0,0,0,0.0,0.0,0.0,0,3,0.0,3.1875,0.0,12,1601.0,SD02
SP1898100105AD1,SH1898100105,18981,N20252026F,105,P100070,Hayden Perea,52,away,defense_1,D1,Velodrome,N10010,3.0,46.0,4,4.25,-0.25,0,0,0,0.0,0.0,0.0,0,2,0.0,2.125,0.0,12,1647.0,SD03
SP1898100001HF2,SH1898100001,18981,N20252026F,1,P100071,Andy Alm,15,home,forward_2,F2,Nelson,N10004,1.0,46.0,3,4.0,-1.0,0,0,0,0.0,0.0,0.0,2,2,50.0,2.0,2.0,1,46.0,SD03
SP1898100007HF2,SH1898100007,18981,N20252026F,7,P100071,Andy Alm,15,home,forward_2,F2,Nelson,N10004,1.0,7.0,3,4.0,-1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,53.0,SD01
SP1898100008HF2,SH1898100008,18981,N20252026F,8,P100071,Andy Alm,15,home,forward_2,F2,Nelson,N10004,1.0,5.0,3,4.0,-1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,58.0,SD01
SP1898100009HF2,SH1898100009,18981,N20252026F,9,P100071,Andy Alm,15,home,forward_2,F2,Nelson,N10004,1.0,9.0,3,4.0,-1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,67.0,SD01
SP1898100010HF2,SH1898100010,18981,N20252026F,10,P100071,Andy Alm,15,home,forward_2,F2,Nelson,N10004,1.0,5.0,3,4.2,-1.2000000000000002,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,72.0,SD01
SP1898100011HF2,SH1898100011,18981,N20252026F,11,P100071,Andy Alm,15,home,forward_2,F2,Nelson,N10004,1.0,22.0,3,3.8,-0.7999999999999998,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,94.0,SD01
SP1898100012HF2,SH1898100012,18981,N20252026F,12,P100071,Andy Alm,15,home,forward_2,F2,Nelson,N10004,1.0,18.0,3,4.0,-1.0,0,0,0,0.0,0.0,0.0,1,0,100.0,1.0,0.0,2,112.0,SD01
SP1898100024HF2,SH1898100024,18981,N20252026F,24,P100071,Andy Alm,15,home,forward_2,F2,Nelson,N10004,1.0,5.0,3,3.6,-0.6000000000000001,0,0,0,0.0,0.0,0.0,1,0,100.0,0.9,0.0,3,117.0,SD01
SP1898100025HF2,SH1898100025,18981,N20252026F,25,P100071,Andy Alm,15,home,forward_2,F2,Nelson,N10004,1.0,65.0,3,4.0,-1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,182.0,SD04
SP1898100026HF2,SH1898100026,18981,N20252026F,26,P100071,Andy Alm,15,home,forward_2,F2,Nelson,N10004,1.0,12.0,3,4.0,-1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,194.0,SD01
SP1898100033HF2,SH1898100033,18981,N20252026F,33,P100071,Andy Alm,15,home,forward_2,F2,Nelson,N10004,1.0,13.0,3,3.6,-0.6000000000000001,0,0,0,0.0,0.0,0.0,1,0,100.0,0.9,0.0,4,207.0,SD01
SP1898100034HF2,SH1898100034,18981,N20252026F,34,P100071,Andy Alm,15,home,forward_2,F2,Nelson,N10004,1.0,13.0,3,3.6,-0.6000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,4,220.0,SD01
SP1898100035HF2,SH1898100035,18981,N20252026F,35,P100071,Andy Alm,15,home,forward_2,F2,Nelson,N10004,1.0,11.0,3,3.6,-0.6000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,4,231.0,SD01
SP1898100036HF2,SH1898100036,18981,N20252026F,36,P100071,Andy Alm,15,home,forward_2,F2,Nelson,N10004,1.0,24.0,3,3.6,-0.6000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,4,255.0,SD01
SP1898100042HF2,SH1898100042,18981,N20252026F,42,P100071,Andy Alm,15,home,forward_2,F2,Nelson,N10004,2.0,63.0,3,3.8,-0.7999999999999998,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,5,318.0,SD04
SP1898100043HF2,SH1898100043,18981,N20252026F,43,P100071,Andy Alm,15,home,forward_2,F2,Nelson,N10004,2.0,48.0,3,3.8,-0.7999999999999998,0,0,0,0.0,0.0,0.0,1,0,100.0,0.95,0.0,5,366.0,SD03
SP1898100044HF2,SH1898100044,18981,N20252026F,44,P100071,Andy Alm,15,home,forward_2,F2,Nelson,N10004,2.0,69.0,3,4.25,-1.25,0,0,0,0.0,0.0,0.0,1,0,100.0,1.0625,0.0,5,435.0,SD04
SP1898100045HF2,SH1898100045,18981,N20252026F,45,P100071,Andy Alm,15,home,forward_2,F2,Nelson,N10004,2.0,11.0,3,4.25,-1.25,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,5,446.0,SD01
SP1898100053HF2,SH1898100053,18981,N20252026F,53,P100071,Andy Alm,15,home,forward_2,F2,Nelson,N10004,2.0,16.0,3,3.8,-0.7999999999999998,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,6,462.0,SD01
