wowy_key,game_id,player_id,teammate_id,toi_with,toi_without,toi_total,pct_with,player_1_id,player_2_id,venue,shifts_together,p1_shifts_without_p2,p2_shifts_without_p1,total_p1_shifts,total_p2_shifts,p1_logical_shifts,p2_logical_shifts,venue_id,home_team_id,away_team_id,toi_together,toi_apart,gf_pct_together,gf_pct_apart,gf_pct_delta,cf_pct_together,cf_pct_apart,cf_pct_delta,xgf_pct_together,xgf_pct_apart,xgf_pct_delta,relative_corsi,relative_fenwick,player_1_name,player_2_name
WY1898198828766,18981,P100159,P100108,894.0,272.0,1166.0,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898187668855,18981,P100108,P100198,289.0,956.0,1245.0,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898188558766,18981,P100198,P100108,289.0,982.0,1271.0,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898198828855,18981,P100159,P100198,352.0,814.0,1166.0,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898188559882,18981,P100198,P100159,352.0,919.0,1271.0,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898199045846,18981,P100066,P100079,812.0,704.0,1516.0,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898158469904,18981,P100079,P100066,812.0,1020.0,1832.0,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898199046072,18981,P100066,P100111,423.0,1093.0,1516.0,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898160729904,18981,P100111,P100066,423.0,712.0,1135.0,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898199043430,18981,P100066,P100119,574.0,942.0,1516.0,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898134309904,18981,P100119,P100066,574.0,1086.0,1660.0,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898199040985,18981,P100066,P100138,1512.0,4.0,1516.0,99.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898109859904,18981,P100138,P100066,1512.0,1724.0,3236.0,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898199045859,18981,P100066,P100197,963.0,553.0,1516.0,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898158599904,18981,P100197,P100066,963.0,708.0,1671.0,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898158466072,18981,P100079,P100111,665.0,1167.0,1832.0,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898160725846,18981,P100111,P100079,665.0,470.0,1135.0,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898158463430,18981,P100079,P100119,1214.0,618.0,1832.0,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898134305846,18981,P100119,P100079,1214.0,446.0,1660.0,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898158460985,18981,P100079,P100138,1832.0,0.0,1832.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898109855846,18981,P100138,P100079,1832.0,1404.0,3236.0,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898158465859,18981,P100079,P100197,702.0,1130.0,1832.0,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898158595846,18981,P100197,P100079,702.0,969.0,1671.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898160723430,18981,P100111,P100119,420.0,715.0,1135.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898134306072,18981,P100119,P100111,420.0,1240.0,1660.0,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898160720985,18981,P100111,P100138,1135.0,0.0,1135.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898109856072,18981,P100138,P100111,1135.0,2101.0,3236.0,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898160725859,18981,P100111,P100197,785.0,350.0,1135.0,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898158596072,18981,P100197,P100111,785.0,886.0,1671.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898134305859,18981,P100119,P100197,91.0,1569.0,1660.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898158593430,18981,P100197,P100119,91.0,1580.0,1671.0,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898109855859,18981,P100138,P100197,1667.0,1569.0,3236.0,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898158590985,18981,P100197,P100138,1667.0,4.0,1671.0,99.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898137738191,18981,P100001,P100002,151.0,1134.0,1285.0,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898181913773,18981,P100002,P100001,151.0,752.0,903.0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898137739149,18981,P100001,P100070,600.0,685.0,1285.0,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898191493773,18981,P100070,P100001,600.0,1047.0,1647.0,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898181910643,18981,P100002,P100016,903.0,0.0,903.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898106438191,18981,P100016,P100002,903.0,2248.0,3151.0,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898181910812,18981,P100002,P100039,30.0,873.0,903.0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898108128191,18981,P100039,P100002,30.0,1198.0,1228.0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898181919149,18981,P100002,P100070,507.0,396.0,903.0,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898191498191,18981,P100070,P100002,507.0,1140.0,1647.0,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898181918766,18981,P100002,P100108,166.0,737.0,903.0,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898187668191,18981,P100108,P100002,166.0,1079.0,1245.0,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898106439149,18981,P100016,P100070,1567.0,1584.0,3151.0,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898191490643,18981,P100070,P100016,1567.0,80.0,1647.0,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898108129149,18981,P100039,P100070,556.0,672.0,1228.0,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898191490812,18981,P100070,P100039,556.0,1091.0,1647.0,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898191498766,18981,P100070,P100108,679.0,968.0,1647.0,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898187669149,18981,P100108,P100070,679.0,566.0,1245.0,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898199043238,18981,P100066,P100074,929.0,587.0,1516.0,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898132389904,18981,P100074,P100066,929.0,638.0,1567.0,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898132385846,18981,P100074,P100079,569.0,998.0,1567.0,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898158463238,18981,P100079,P100074,569.0,1263.0,1832.0,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898132386072,18981,P100074,P100111,705.0,862.0,1567.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898160723238,18981,P100111,P100074,705.0,430.0,1135.0,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898132380985,18981,P100074,P100138,1563.0,4.0,1567.0,99.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898109853238,18981,P100138,P100074,1563.0,1673.0,3236.0,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898132385859,18981,P100074,P100197,1521.0,46.0,1567.0,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898158593238,18981,P100197,P100074,1521.0,150.0,1671.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898181919472,18981,P100002,P100093,343.0,560.0,903.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898194728191,18981,P100093,P100002,343.0,1047.0,1390.0,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898181911796,18981,P100002,P100201,713.0,190.0,903.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898117968191,18981,P100201,P100002,713.0,284.0,997.0,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898181911252,18981,P100002,P100230,873.0,30.0,903.0,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898112528191,18981,P100230,P100002,873.0,107.0,980.0,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898106439472,18981,P100016,P100093,1390.0,1761.0,3151.0,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898194720643,18981,P100093,P100016,1390.0,0.0,1390.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898106431796,18981,P100016,P100201,917.0,2234.0,3151.0,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898117960643,18981,P100201,P100016,917.0,80.0,997.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898106431252,18981,P100016,P100230,980.0,2171.0,3151.0,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898112520643,18981,P100230,P100016,980.0,0.0,980.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898191499472,18981,P100070,P100093,476.0,1171.0,1647.0,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898194729149,18981,P100093,P100070,476.0,914.0,1390.0,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898191491796,18981,P100070,P100201,518.0,1129.0,1647.0,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898117969149,18981,P100201,P100070,518.0,479.0,997.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898191491252,18981,P100070,P100230,555.0,1092.0,1647.0,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898112529149,18981,P100230,P100070,555.0,425.0,980.0,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898194721796,18981,P100093,P100201,517.0,873.0,1390.0,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898117969472,18981,P100201,P100093,517.0,480.0,997.0,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898194721252,18981,P100093,P100230,433.0,957.0,1390.0,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898112529472,18981,P100230,P100093,433.0,547.0,980.0,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898117961252,18981,P100201,P100230,808.0,189.0,997.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898112521796,18981,P100230,P100201,808.0,172.0,980.0,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898132385195,18981,P100074,P100078,642.0,925.0,1567.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898151953238,18981,P100078,P100074,642.0,1086.0,1728.0,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898151955846,18981,P100078,P100079,1020.0,708.0,1728.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898158465195,18981,P100079,P100078,1020.0,812.0,1832.0,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898151956072,18981,P100078,P100111,712.0,1016.0,1728.0,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898160725195,18981,P100111,P100078,712.0,423.0,1135.0,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898151955859,18981,P100078,P100197,712.0,1016.0,1728.0,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898158595195,18981,P100197,P100078,712.0,959.0,1671.0,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898131550392,18981,P100061,P100072,676.0,906.0,1582.0,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898103923155,18981,P100072,P100061,676.0,307.0,983.0,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898103925195,18981,P100072,P100078,635.0,348.0,983.0,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898151950392,18981,P100078,P100072,635.0,1093.0,1728.0,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898103923430,18981,P100072,P100119,676.0,307.0,983.0,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898134300392,18981,P100119,P100072,676.0,984.0,1660.0,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898103920985,18981,P100072,P100138,983.0,0.0,983.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898109850392,18981,P100138,P100072,983.0,2253.0,3236.0,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898103925742,18981,P100072,P100164,320.0,663.0,983.0,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898157420392,18981,P100164,P100072,320.0,887.0,1207.0,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898106438583,18981,P100016,P100105,918.0,2233.0,3151.0,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898185830643,18981,P100105,P100016,918.0,9.0,927.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898106439204,18981,P100016,P100132,916.0,2235.0,3151.0,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898192040643,18981,P100132,P100016,916.0,9.0,925.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898106431452,18981,P100016,P100161,878.0,2273.0,3151.0,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898114520643,18981,P100161,P100016,878.0,55.0,933.0,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898106432219,18981,P100016,P100224,845.0,2306.0,3151.0,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898122190643,18981,P100224,P100016,845.0,9.0,854.0,98.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898185839204,18981,P100105,P100132,264.0,663.0,927.0,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898192048583,18981,P100132,P100105,264.0,661.0,925.0,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898185831452,18981,P100105,P100161,374.0,553.0,927.0,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898114528583,18981,P100161,P100105,374.0,559.0,933.0,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898185838855,18981,P100105,P100198,362.0,565.0,927.0,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898188558583,18981,P100198,P100105,362.0,909.0,1271.0,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898185832219,18981,P100105,P100224,265.0,662.0,927.0,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898122198583,18981,P100224,P100105,265.0,589.0,854.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898192041452,18981,P100132,P100161,643.0,282.0,925.0,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898114529204,18981,P100161,P100132,643.0,290.0,933.0,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898192048855,18981,P100132,P100198,450.0,475.0,925.0,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898188559204,18981,P100198,P100132,450.0,821.0,1271.0,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898192042219,18981,P100132,P100224,849.0,76.0,925.0,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898122199204,18981,P100224,P100132,849.0,5.0,854.0,99.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898114528855,18981,P100161,P100198,319.0,614.0,933.0,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898188551452,18981,P100198,P100161,319.0,952.0,1271.0,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898114522219,18981,P100161,P100224,636.0,297.0,933.0,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898122191452,18981,P100224,P100161,636.0,218.0,854.0,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898188552219,18981,P100198,P100224,455.0,816.0,1271.0,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898122198855,18981,P100224,P100198,455.0,399.0,854.0,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898107955859,18981,P100071,P100197,579.0,618.0,1197.0,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898158590795,18981,P100197,P100071,579.0,1092.0,1671.0,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898157425859,18981,P100164,P100197,814.0,393.0,1207.0,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898158595742,18981,P100197,P100164,814.0,857.0,1671.0,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898107955846,18981,P100071,P100079,504.0,693.0,1197.0,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898158460795,18981,P100079,P100071,504.0,1328.0,1832.0,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898199040795,18981,P100066,P100071,820.0,696.0,1516.0,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898107959904,18981,P100071,P100066,820.0,377.0,1197.0,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898107953238,18981,P100071,P100074,555.0,642.0,1197.0,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898132380795,18981,P100074,P100071,555.0,1012.0,1567.0,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898185839882,18981,P100105,P100159,211.0,716.0,927.0,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898198828583,18981,P100159,P100105,211.0,955.0,1166.0,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898198821452,18981,P100159,P100161,36.0,1130.0,1166.0,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898114529882,18981,P100161,P100159,36.0,897.0,933.0,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898198822219,18981,P100159,P100224,14.0,1152.0,1166.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898122199882,18981,P100224,P100159,14.0,840.0,854.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898108121452,18981,P100039,P100161,68.0,1160.0,1228.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898114520812,18981,P100161,P100039,68.0,865.0,933.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898191499882,18981,P100070,P100159,486.0,1161.0,1647.0,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898198829149,18981,P100159,P100070,486.0,680.0,1166.0,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898191491452,18981,P100070,P100161,437.0,1210.0,1647.0,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898114529149,18981,P100161,P100070,437.0,496.0,933.0,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898187661452,18981,P100108,P100161,173.0,1072.0,1245.0,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898114528766,18981,P100161,P100108,173.0,760.0,933.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898199045742,18981,P100066,P100164,617.0,899.0,1516.0,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898157429904,18981,P100164,P100066,617.0,590.0,1207.0,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898132385742,18981,P100074,P100164,797.0,770.0,1567.0,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898157423238,18981,P100164,P100074,797.0,410.0,1207.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898160725742,18981,P100111,P100164,470.0,665.0,1135.0,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898157426072,18981,P100164,P100111,470.0,737.0,1207.0,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898137739472,18981,P100001,P100093,377.0,908.0,1285.0,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898194723773,18981,P100093,P100001,377.0,1013.0,1390.0,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898108129472,18981,P100039,P100093,401.0,827.0,1228.0,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898194720812,18981,P100093,P100039,401.0,989.0,1390.0,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898181918855,18981,P100002,P100198,469.0,434.0,903.0,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898188558191,18981,P100198,P100002,469.0,802.0,1271.0,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898194728855,18981,P100093,P100198,307.0,1083.0,1390.0,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898188559472,18981,P100198,P100093,307.0,964.0,1271.0,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898131556072,18981,P100061,P100111,360.0,1222.0,1582.0,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898160723155,18981,P100111,P100061,360.0,775.0,1135.0,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898131555859,18981,P100061,P100197,59.0,1523.0,1582.0,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898158593155,18981,P100197,P100061,59.0,1612.0,1671.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898137731252,18981,P100001,P100230,121.0,1164.0,1285.0,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898112523773,18981,P100230,P100001,121.0,859.0,980.0,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898188551252,18981,P100198,P100230,463.0,808.0,1271.0,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898112528855,18981,P100230,P100198,463.0,517.0,980.0,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898131559904,18981,P100061,P100066,566.0,1016.0,1582.0,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898199043155,18981,P100066,P100061,566.0,950.0,1516.0,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898199040392,18981,P100066,P100072,348.0,1168.0,1516.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898103929904,18981,P100072,P100066,348.0,635.0,983.0,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898188551796,18981,P100198,P100201,318.0,953.0,1271.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898117968855,18981,P100201,P100198,318.0,679.0,997.0,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898131555846,18981,P100061,P100079,1179.0,403.0,1582.0,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898158463155,18981,P100079,P100061,1179.0,653.0,1832.0,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898103925846,18981,P100072,P100079,663.0,320.0,983.0,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898158460392,18981,P100079,P100072,663.0,1169.0,1832.0,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898191498583,18981,P100070,P100105,179.0,1468.0,1647.0,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898185839149,18981,P100105,P100070,179.0,748.0,927.0,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898191499204,18981,P100070,P100132,608.0,1039.0,1647.0,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898192049149,18981,P100132,P100070,608.0,317.0,925.0,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898191492219,18981,P100070,P100224,536.0,1111.0,1647.0,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898122199149,18981,P100224,P100070,536.0,318.0,854.0,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898103923238,18981,P100072,P100074,307.0,676.0,983.0,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898132380392,18981,P100074,P100072,307.0,1260.0,1567.0,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898103925859,18981,P100072,P100197,307.0,676.0,983.0,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898158590392,18981,P100197,P100072,307.0,1364.0,1671.0,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898194729882,18981,P100093,P100159,389.0,1001.0,1390.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898198829472,18981,P100159,P100093,389.0,777.0,1166.0,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898181918583,18981,P100002,P100105,321.0,582.0,903.0,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898185838191,18981,P100105,P100002,321.0,606.0,927.0,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898194728583,18981,P100093,P100105,358.0,1032.0,1390.0,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898185839472,18981,P100105,P100093,358.0,569.0,927.0,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898185831796,18981,P100105,P100201,420.0,507.0,927.0,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898117968583,18981,P100201,P100105,420.0,577.0,997.0,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898185831252,18981,P100105,P100230,356.0,571.0,927.0,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898112528583,18981,P100230,P100105,356.0,624.0,980.0,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898191498855,18981,P100070,P100198,313.0,1334.0,1647.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898188559149,18981,P100198,P100070,313.0,958.0,1271.0,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898194728766,18981,P100093,P100108,249.0,1141.0,1390.0,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898187669472,18981,P100108,P100093,249.0,996.0,1245.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898137731452,18981,P100001,P100161,115.0,1170.0,1285.0,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898114523773,18981,P100161,P100001,115.0,818.0,933.0,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898194721452,18981,P100093,P100161,563.0,827.0,1390.0,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
