event_player_key,event_key,game_id,player_id,event_index,player_role,role_number,period,event_type,player_game_number,linked_event_index,tracking_event_index,event_start_min,event_start_sec,event_end_min,event_end_sec,role_abrev,event_team_zone,home_team_zone,away_team_zone,team_venue,team_venue_abv,side_of_puck,sequence_index,play_index,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,zone_change_index,home_team,away_team,Type,event_detail,event_detail_2,event_successful,shift_index,duration,time_start_total_seconds,time_end_total_seconds,running_intermission_duration,period_start_total_running_seconds,running_video_time,event_running_start,event_running_end,player_team,player_name,play_detail,period_id,venue_id,event_type_id,event_detail_id,event_detail_2_id,success_id,play_detail_success_id,zone_id,play_detail_id,play_detail_2_id,role_id,home_team_id,away_team_id,player_team_id,shift_key
EP1896900010,EV1896901004,18969,P100161,1004.0,opp_team_player_1,1.0,1.0,Pass,49.0,,1004.0,17.0,50.0,,,o,n,n,n,Home,h,Defensive,5001.0,6001.0,,,,,1.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Bank,s,1.0,0.0,1070.0,1070.0,0.0,0.0,10.0,5.0,10.0,Velodrome,Galen Wood,,P0001,VN0001,ET0009,ED0010,E20022,SC0001,,ZN0003,,,RL0008,N10008,N10010,N10010,SH1896900001
EP1896900011,EV1896901005,18969,P100024,1005.0,event_team_player_1,1.0,1.0,Zone_Entry_Exit,20.0,9001.0,9001.0,17.0,49.0,,,e,n,n,n,Home,h,Offensive,5001.0,6001.0,Chip,DumpChase,u,,2.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-DumpIn,u,1.0,0.0,1069.0,1069.0,0.0,0.0,11.0,6.0,11.0,Platinum,John Thien,Chip,P0001,VN0001,ET0020,ED0052,E20079,SC0002,SC0002,ZN0003,PD0020,P20025,RL0001,N10008,N10010,N10008,SH1896900001
EP1896900012,EV1896901006,18969,P100024,1006.0,event_team_player_1,1.0,1.0,Turnover,20.0,9001.0,9001.0,17.0,49.0,,,e,n,n,n,Home,h,Offensive,5001.0,6001.0,Chip,DumpChase,u,,2.0,Platinum,Velodrome,Turnover,Turnover_Giveaway,Giveaway-ZoneClear/Dump,u,1.0,0.0,1069.0,1069.0,0.0,0.0,11.0,6.0,11.0,Platinum,John Thien,Chip,P0001,VN0001,ET0019,ED0048,E20014,SC0002,SC0002,ZN0003,PD0020,P20025,RL0001,N10008,N10010,N10008,SH1896900001
EP1896900013,EV1896901007,18969,P100070,1007.0,event_team_player_1,1.0,1.0,Possession,52.0,,1007.0,17.0,45.0,17.0,41.0,e,d,o,d,Away,a,Offensive,5002.0,6002.0,RecoveryRetreivalDumpIn,,s,1.0,2.0,Platinum,Velodrome,Possession,PuckRetrieval,,s,1.0,4.0,1065.0,1061.0,0.0,0.0,15.0,10.0,19.0,Velodrome,Hayden Perea,RecoveryRetreivalDumpIn,P0001,VN0002,ET0013,ED0021,,SC0001,SC0001,ZN0002,PD0141,,RL0001,N10008,N10010,N10010,SH1896900001
EP1896900014,EV1896901008,18969,P100070,1008.0,event_team_player_1,1.0,1.0,Pass,52.0,9002.0,9002.0,17.0,41.0,,,e,d,o,d,Away,a,Offensive,5002.0,6002.0,Breakout,PassDeflected,s,,2.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,1.0,0.0,1061.0,1061.0,0.0,0.0,19.0,14.0,19.0,Velodrome,Hayden Perea,Breakout,P0001,VN0002,ET0009,ED0010,E20026,SC0001,SC0001,ZN0002,PD0018,P20051,RL0001,N10008,N10010,N10010,SH1896900001
EP1896900015,EV1896901008,18969,P100161,1008.0,event_team_player_2,2.0,1.0,Pass,49.0,9002.0,9002.0,17.0,41.0,,,e,d,o,d,Away,a,Offensive,5002.0,6002.0,,,,,2.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,1.0,0.0,1061.0,1061.0,0.0,0.0,19.0,14.0,19.0,Velodrome,Galen Wood,,P0001,VN0002,ET0009,ED0010,E20026,SC0001,,ZN0002,,,RL0002,N10008,N10010,N10010,SH1896900001
EP1896900016,EV1896901009,18969,P100070,1009.0,event_team_player_1,1.0,1.0,Zone_Entry_Exit,52.0,9002.0,9002.0,17.0,41.0,,,e,d,o,d,Away,a,Offensive,5002.0,6002.0,,,,,3.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-Pass,s,1.0,0.0,1061.0,1061.0,0.0,0.0,19.0,14.0,19.0,Velodrome,Hayden Perea,,P0001,VN0002,ET0020,ED0053,E20094,SC0001,,ZN0002,,,RL0001,N10008,N10010,N10010,SH1896900001
EP1896900017,EV1896901009,18969,P100161,1009.0,event_team_player_2,2.0,1.0,Zone_Entry_Exit,49.0,9002.0,9002.0,17.0,41.0,,,e,d,o,d,Away,a,Offensive,5002.0,6002.0,,,,,3.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-Pass,s,1.0,0.0,1061.0,1061.0,0.0,0.0,19.0,14.0,19.0,Velodrome,Galen Wood,,P0001,VN0002,ET0020,ED0053,E20094,SC0001,,ZN0002,,,RL0002,N10008,N10010,N10010,SH1896900001
EP1896900018,EV1896901010,18969,P100161,1010.0,event_team_player_1,1.0,1.0,Possession,49.0,,1010.0,17.0,39.0,17.0,37.0,e,n,n,n,Away,a,Offensive,5002.0,,,,,,3.0,Platinum,Velodrome,Possession,,,,1.0,2.0,1059.0,1057.0,0.0,0.0,21.0,16.0,23.0,Velodrome,Galen Wood,,P0001,VN0002,ET0013,,,,,ZN0003,,,RL0001,N10008,N10010,N10010,SH1896900001
EP1896900019,EV1896901011,18969,P100161,1011.0,event_team_player_1,1.0,1.0,Zone_Entry_Exit,49.0,,1011.0,17.0,37.0,17.0,33.0,e,o,d,o,Away,a,Offensive,5002.0,6003.0,Delay,,s,1.0,4.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,1.0,4.0,1057.0,1053.0,0.0,0.0,23.0,18.0,27.0,Velodrome,Galen Wood,Delay,P0001,VN0002,ET0020,ED0052,E20086,SC0001,SC0001,ZN0001,PD0061,,RL0001,N10008,N10010,N10010,SH1896900001
EP1896900020,EV1896901011,18969,P100030,1011.0,opp_team_player_1,1.0,1.0,Zone_Entry_Exit,8.0,,1011.0,17.0,37.0,17.0,33.0,o,o,d,o,Away,a,Defensive,5002.0,6003.0,,,,,4.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,1.0,4.0,1057.0,1053.0,0.0,0.0,23.0,18.0,27.0,Platinum,Jesse Chambless,,P0001,VN0002,ET0020,ED0052,E20086,SC0001,,ZN0001,,,RL0008,N10008,N10010,N10008,SH1896900001
EP1896900021,EV1896901012,18969,P100161,1012.0,event_team_player_1,1.0,1.0,Shot,49.0,,1012.0,17.0,33.0,,,e,o,d,o,Away,a,Offensive,5002.0,6003.0,,,,1.0,4.0,Platinum,Velodrome,Shot,Shot_Blocked,Shot-Wrist,u,1.0,0.0,1053.0,1053.0,0.0,0.0,27.0,22.0,27.0,Velodrome,Galen Wood,,P0001,VN0002,ET0016,ED0031,E20062,SC0002,,ZN0001,,,RL0001,N10008,N10010,N10010,SH1896900001
EP1896900022,EV1896901012,18969,P100024,1012.0,opp_team_player_1,1.0,1.0,Shot,20.0,,1012.0,17.0,33.0,,,o,o,d,o,Away,a,Defensive,5002.0,6003.0,StickCheck,,,1.0,4.0,Platinum,Velodrome,Shot,Shot_Blocked,Shot-Wrist,u,1.0,0.0,1053.0,1053.0,0.0,0.0,27.0,22.0,27.0,Platinum,John Thien,StickCheck,P0001,VN0002,ET0016,ED0031,E20062,SC0002,,ZN0001,PD0150,,RL0008,N10008,N10010,N10008,SH1896900001
EP1896900023,EV1896901013,18969,P100161,1013.0,event_team_player_1,1.0,1.0,Possession,49.0,,1013.0,17.0,32.0,,,e,o,d,o,Away,a,Offensive,5002.0,6004.0,RecoveryRetreivalShot,,s,,4.0,Platinum,Velodrome,Possession,PuckRecovery,,s,1.0,0.0,1052.0,1052.0,0.0,0.0,28.0,23.0,28.0,Velodrome,Galen Wood,RecoveryRetreivalShot,P0001,VN0002,ET0013,ED0020,,SC0001,SC0001,ZN0001,PD0145,,RL0001,N10008,N10010,N10010,SH1896900001
EP1896900024,EV1896901014,18969,P100161,1014.0,event_team_player_1,1.0,1.0,Possession,49.0,,1014.0,17.0,32.0,17.0,28.0,e,o,d,o,Away,a,Offensive,5002.0,6004.0,,,,,4.0,Platinum,Velodrome,Possession,,,,1.0,4.0,1052.0,1048.0,0.0,0.0,28.0,23.0,32.0,Velodrome,Galen Wood,,P0001,VN0002,ET0013,,,,,ZN0001,,,RL0001,N10008,N10010,N10010,SH1896900001
EP1896900025,EV1896901015,18969,P100161,1015.0,event_team_player_1,1.0,1.0,Pass,49.0,,1015.0,17.0,28.0,,,e,o,d,o,Away,a,Offensive,5002.0,6004.0,,,,,4.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,1.0,0.0,1048.0,1048.0,0.0,0.0,32.0,27.0,32.0,Velodrome,Galen Wood,,P0001,VN0002,ET0009,ED0010,E20026,SC0001,,ZN0001,,,RL0001,N10008,N10010,N10010,SH1896900001
EP1896900026,EV1896901015,18969,P100070,1015.0,event_team_player_2,2.0,1.0,Pass,52.0,,1015.0,17.0,28.0,,,e,o,d,o,Away,a,Offensive,5002.0,6004.0,,,,,4.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,1.0,0.0,1048.0,1048.0,0.0,0.0,32.0,27.0,32.0,Velodrome,Hayden Perea,,P0001,VN0002,ET0009,ED0010,E20026,SC0001,,ZN0001,,,RL0002,N10008,N10010,N10010,SH1896900001
EP1896900027,EV1896901016,18969,P100070,1016.0,event_team_player_1,1.0,1.0,Turnover,52.0,,1016.0,17.0,27.0,,,e,o,d,o,Away,a,Offensive,5002.0,6004.0,Dump/RimInZone,,u,,4.0,Platinum,Velodrome,Turnover,Turnover_Giveaway,Giveaway-DumpInZone,u,1.0,0.0,1047.0,1047.0,0.0,0.0,33.0,28.0,33.0,Velodrome,Hayden Perea,Dump/RimInZone,P0001,VN0002,ET0019,ED0048,E20006,SC0002,SC0002,ZN0001,PD0066,,RL0001,N10008,N10010,N10010,SH1896900001
EP1896900028,EV1896901017,18969,P100025,1017.0,event_team_player_1,1.0,1.0,Possession,21.0,,1017.0,17.0,23.0,17.0,20.0,e,d,d,o,Home,h,Offensive,,,RecoveryRetreivalTurnover,,u,,4.0,Platinum,Velodrome,Possession,PuckRetrieval,,u,1.0,3.0,1043.0,1040.0,0.0,0.0,37.0,32.0,40.0,Platinum,Andrew Marshall,RecoveryRetreivalTurnover,P0001,VN0001,ET0013,ED0021,,SC0002,SC0002,ZN0002,PD0146,,RL0001,N10008,N10010,N10008,SH1896900001
EP1896900029,EV1896901018,18969,P100025,1018.0,event_team_player_1,1.0,1.0,Pass,21.0,9003.0,9003.0,17.0,20.0,,,e,d,d,o,Home,h,Offensive,,,AttemptedBreakOutPass,,u,,4.0,Platinum,Velodrome,Pass,Pass_Missed,Pass-Stretch,u,1.0,0.0,1040.0,1040.0,0.0,0.0,40.0,35.0,40.0,Platinum,Andrew Marshall,AttemptedBreakOutPass,P0001,VN0001,ET0009,ED0011,E20032,SC0002,SC0002,ZN0002,PD0004,,RL0001,N10008,N10010,N10008,SH1896900001
EP1896900030,EV1896901018,18969,P100192,1018.0,event_team_player_2,2.0,1.0,Pass,53.0,9003.0,9003.0,17.0,20.0,,,e,d,d,o,Home,h,Offensive,,,,,,,4.0,Platinum,Velodrome,Pass,Pass_Missed,Pass-Stretch,u,1.0,0.0,1040.0,1040.0,0.0,0.0,40.0,35.0,40.0,Platinum,Chris Premo,,P0001,VN0001,ET0009,ED0011,E20032,SC0002,,ZN0002,,,RL0002,N10008,N10010,N10008,SH1896900001
EP1896900031,EV1896901019,18969,P100025,1019.0,event_team_player_1,1.0,1.0,Zone_Entry_Exit,21.0,9003.0,9003.0,17.0,20.0,,,e,d,d,o,Home,h,Offensive,5003.0,,,,,,5.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-PassMiss/Misplay,u,1.0,0.0,1040.0,1040.0,0.0,0.0,40.0,35.0,40.0,Platinum,Andrew Marshall,,P0001,VN0001,ET0020,ED0053,E20095,SC0002,,ZN0002,,,RL0001,N10008,N10010,N10008,SH1896900001
EP1896900032,EV1896901019,18969,P100192,1019.0,event_team_player_2,2.0,1.0,Zone_Entry_Exit,53.0,9003.0,9003.0,17.0,20.0,,,e,d,d,o,Home,h,Offensive,5004.0,6003.0,,,,,5.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-PassMiss/Misplay,u,1.0,0.0,1040.0,1040.0,0.0,0.0,40.0,35.0,40.0,Platinum,Chris Premo,,P0001,VN0001,ET0020,ED0053,E20095,SC0002,,ZN0002,,,RL0002,N10008,N10010,N10008,SH1896900001
EP1896900033,EV1896901020,18969,P100030,1020.0,event_team_player_1,1.0,1.0,Possession,8.0,,1020.0,17.0,20.0,17.0,15.0,e,n,n,n,Home,h,Offensive,,,RecoveryRetreivalPass,,s,,5.0,Platinum,Velodrome,Possession,PuckRecovery,,s,1.0,5.0,1040.0,1035.0,0.0,0.0,40.0,35.0,45.0,Platinum,Jesse Chambless,RecoveryRetreivalPass,P0001,VN0001,ET0013,ED0020,,SC0001,SC0001,ZN0003,PD0143,,RL0001,N10008,N10010,N10008,SH1896900001
EP1896900034,EV1896901020,18969,P100023,1020.0,event_team_player_2,2.0,1.0,Possession,3.0,,1020.0,17.0,20.0,17.0,15.0,e,n,n,n,Home,h,Offensive,,,RecoveryRetreivalPass,,,1.0,5.0,Platinum,Velodrome,Possession,PuckRecovery,,s,1.0,5.0,1040.0,1035.0,0.0,0.0,40.0,35.0,45.0,Platinum,Alex Considine,RecoveryRetreivalPass,P0001,VN0001,ET0013,ED0020,,SC0001,,ZN0003,PD0143,,RL0002,N10008,N10010,N10008,SH1896900001
EP1896900035,EV1896901020,18969,P100161,1020.0,opp_team_player_1,1.0,1.0,Possession,49.0,,1020.0,17.0,20.0,17.0,15.0,o,n,n,n,Home,h,Defensive,,,RecoveryRetreivalPass,,u,1.0,5.0,Platinum,Velodrome,Possession,PuckRecovery,,s,1.0,5.0,1040.0,1035.0,0.0,0.0,40.0,35.0,45.0,Velodrome,Galen Wood,RecoveryRetreivalPass,P0001,VN0001,ET0013,ED0020,,SC0001,SC0002,ZN0003,PD0143,,RL0008,N10008,N10010,N10010,SH1896900001
EP1896900036,EV1896901021,18969,P100030,1021.0,event_team_player_1,1.0,1.0,Possession,8.0,,1021.0,17.0,15.0,17.0,15.0,e,n,n,n,Home,h,Offensive,,,Deke,,,,5.0,Platinum,Velodrome,Possession,,,,1.0,0.0,1035.0,1035.0,0.0,0.0,45.0,40.0,45.0,Platinum,Jesse Chambless,Deke,P0001,VN0001,ET0013,,,,,ZN0003,PD0060,,RL0001,N10008,N10010,N10008,SH1896900001
EP1896900037,EV1896901021,18969,P100161,1021.0,opp_team_player_1,1.0,1.0,Possession,49.0,,1021.0,17.0,15.0,17.0,15.0,o,n,n,n,Home,h,Defensive,,,BeatDeke,,u,,5.0,Platinum,Velodrome,Possession,,,,1.0,0.0,1035.0,1035.0,0.0,0.0,45.0,40.0,45.0,Velodrome,Galen Wood,BeatDeke,P0001,VN0001,ET0013,,,,SC0002,ZN0003,PD0013,,RL0008,N10008,N10010,N10010,SH1896900001
EP1896900038,EV1896901022,18969,P100030,1022.0,event_team_player_1,1.0,1.0,Zone_Entry_Exit,8.0,,1022.0,17.0,12.0,17.0,8.0,e,o,o,d,Home,h,Offensive,,,DriveWide,,s,1.0,6.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,1.0,4.0,1032.0,1028.0,0.0,0.0,48.0,43.0,52.0,Platinum,Jesse Chambless,DriveWide,P0001,VN0001,ET0020,ED0052,E20086,SC0001,SC0001,ZN0001,PD0065,,RL0001,N10008,N10010,N10008,SH1896900001
EP1896900039,EV1896901022,18969,P100001,1022.0,opp_team_player_1,1.0,1.0,Zone_Entry_Exit,70.0,,1022.0,17.0,12.0,17.0,8.0,o,o,o,d,Home,h,Defensive,,,,,,1.0,6.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,1.0,4.0,1032.0,1028.0,0.0,0.0,48.0,43.0,52.0,Velodrome,Sam Downs,,P0001,VN0001,ET0020,ED0052,E20086,SC0001,,ZN0001,,,RL0008,N10008,N10010,N10010,SH1896900001
EP1896900040,EV1896901022,18969,P100070,1022.0,opp_team_player_2,2.0,1.0,Zone_Entry_Exit,52.0,,1022.0,17.0,12.0,17.0,8.0,o,o,o,d,Home,h,Defensive,,,,,,,6.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,1.0,4.0,1032.0,1028.0,0.0,0.0,48.0,43.0,52.0,Velodrome,Hayden Perea,,P0001,VN0001,ET0020,ED0052,E20086,SC0001,,ZN0001,,,RL0009,N10008,N10010,N10010,SH1896900001
EP1896900041,EV1896901023,18969,P100030,1023.0,event_team_player_1,1.0,1.0,Possession,8.0,,1023.0,17.0,8.0,17.0,5.0,e,o,o,d,Home,h,Offensive,,,,,,1.0,6.0,Platinum,Velodrome,Possession,,,,1.0,3.0,1028.0,1025.0,0.0,0.0,52.0,47.0,55.0,Platinum,Jesse Chambless,,P0001,VN0001,ET0013,,,,,ZN0001,,,RL0001,N10008,N10010,N10008,SH1896900001
EP1896900042,EV1896901023,18969,P100070,1023.0,opp_team_player_1,1.0,1.0,Possession,52.0,,1023.0,17.0,8.0,17.0,5.0,o,o,o,d,Home,h,Defensive,,,,,,,6.0,Platinum,Velodrome,Possession,,,,1.0,3.0,1028.0,1025.0,0.0,0.0,52.0,47.0,55.0,Velodrome,Hayden Perea,,P0001,VN0001,ET0013,,,,,ZN0001,,,RL0008,N10008,N10010,N10010,SH1896900001
EP1896900043,EV1896901023,18969,P100108,1023.0,opp_team_player_2,2.0,1.0,Possession,22.0,,1023.0,17.0,8.0,17.0,5.0,o,o,o,d,Home,h,Defensive,,,,,,,6.0,Platinum,Velodrome,Possession,,,,1.0,3.0,1028.0,1025.0,0.0,0.0,52.0,47.0,55.0,Velodrome,Robert Mayfield,,P0001,VN0001,ET0013,,,,,ZN0001,,,RL0009,N10008,N10010,N10010,SH1896900001
EP1896900044,EV1896901024,18969,P100108,1024.0,event_team_player_1,1.0,1.0,Turnover,22.0,,1024.0,17.0,5.0,,,e,d,o,d,Away,a,Defensive,,,,,,1.0,6.0,Platinum,Velodrome,Turnover,Turnover_Takeaway,Takeaway-PokeCheck,s,1.0,0.0,1025.0,1025.0,0.0,0.0,55.0,50.0,55.0,Velodrome,Robert Mayfield,,P0001,VN0002,ET0019,ED0049,E20074,SC0001,,ZN0002,,,RL0001,N10008,N10010,N10010,SH1896900001
EP1896900045,EV1896901024,18969,P100030,1024.0,opp_team_player_1,1.0,1.0,Turnover,8.0,,1024.0,17.0,5.0,,,o,d,o,d,Away,a,Offensive,,,,,,1.0,6.0,Platinum,Velodrome,Turnover,Turnover_Takeaway,Takeaway-PokeCheck,s,1.0,0.0,1025.0,1025.0,0.0,0.0,55.0,50.0,55.0,Platinum,Jesse Chambless,,P0001,VN0002,ET0019,ED0049,E20074,SC0001,,ZN0002,,,RL0008,N10008,N10010,N10008,SH1896900001
EP1896900046,EV1896901025,18969,P100108,1025.0,event_team_player_1,1.0,1.0,Turnover,22.0,,1025.0,17.0,2.0,,,e,d,o,d,Away,a,Offensive,,,AttemptedBreakOutClear,,u,1.0,6.0,Platinum,Velodrome,Turnover,Turnover_Giveaway,Giveaway-AttemptedZoneClear/Dump,u,1.0,0.0,1022.0,1022.0,0.0,0.0,58.0,53.0,58.0,Velodrome,Robert Mayfield,AttemptedBreakOutClear,P0001,VN0002,ET0019,ED0048,E20004,SC0002,SC0002,ZN0002,PD0003,,RL0001,N10008,N10010,N10010,SH1896900001
EP1896900047,EV1896901025,18969,P100030,1025.0,opp_team_player_1,1.0,1.0,Turnover,8.0,,1025.0,17.0,2.0,,,o,d,o,d,Away,a,Defensive,,,,,,1.0,6.0,Platinum,Velodrome,Turnover,Turnover_Giveaway,Giveaway-AttemptedZoneClear/Dump,u,1.0,0.0,1022.0,1022.0,0.0,0.0,58.0,53.0,58.0,Platinum,Jesse Chambless,,P0001,VN0002,ET0019,ED0048,E20004,SC0002,,ZN0002,,,RL0008,N10008,N10010,N10008,SH1896900001
EP1896900048,EV1896901026,18969,P100192,1026.0,event_team_player_1,1.0,1.0,Possession,53.0,,1026.0,16.0,59.0,,,e,o,o,d,Home,h,Offensive,,,RecoveryRetreivalAttemptedClear,,s,,6.0,Platinum,Velodrome,Possession,PuckRetrieval,,s,1.0,0.0,1019.0,1019.0,0.0,0.0,61.0,56.0,61.0,Platinum,Chris Premo,RecoveryRetreivalAttemptedClear,P0001,VN0001,ET0013,ED0021,,SC0001,SC0001,ZN0001,PD0139,,RL0001,N10008,N10010,N10008,SH1896900001
EP1896900049,EV1896901027,18969,P100192,1027.0,event_team_player_1,1.0,1.0,Shot,53.0,,1027.0,16.0,59.0,,,e,o,o,d,Home,h,Offensive,,,SecondTouch,,u,,6.0,Platinum,Velodrome,Shot,Shot_Missed,Shot-Wrist,u,1.0,0.0,1019.0,1019.0,0.0,0.0,61.0,56.0,61.0,Platinum,Chris Premo,SecondTouch,P0001,VN0001,ET0016,ED0038,E20062,SC0002,SC0002,ZN0001,PD0148,,RL0001,N10008,N10010,N10008,SH1896900001
EP1896900050,EV1896901028,18969,P100030,1028.0,event_team_player_1,1.0,1.0,Possession,8.0,,1028.0,16.0,56.0,16.0,53.0,e,o,o,d,Home,h,Offensive,,,RecoveryRetreivalShot,,s,1.0,6.0,Platinum,Velodrome,Possession,PuckRecovery,,s,1.0,3.0,1016.0,1013.0,0.0,0.0,64.0,59.0,67.0,Platinum,Jesse Chambless,RecoveryRetreivalShot,P0001,VN0001,ET0013,ED0020,,SC0001,SC0001,ZN0001,PD0145,,RL0001,N10008,N10010,N10008,SH1896900001
EP1896900051,EV1896901028,18969,P100161,1028.0,opp_team_player_1,1.0,1.0,Possession,49.0,,1028.0,16.0,56.0,16.0,53.0,o,o,o,d,Home,h,Defensive,,,StickCheck,,,1.0,6.0,Platinum,Velodrome,Possession,PuckRecovery,,s,1.0,3.0,1016.0,1013.0,0.0,0.0,64.0,59.0,67.0,Velodrome,Galen Wood,StickCheck,P0001,VN0001,ET0013,ED0020,,SC0001,,ZN0001,PD0150,,RL0008,N10008,N10010,N10010,SH1896900001
EP1896900052,EV1896901029,18969,P100030,1029.0,event_team_player_1,1.0,1.0,Shot,8.0,,1029.0,16.0,53.0,,,e,o,o,d,Home,h,Offensive,,,,,,,6.0,Platinum,Velodrome,Shot,Shot_BlockedSameTeam,Shot-Wrist,u,1.0,0.0,1013.0,1013.0,0.0,0.0,67.0,62.0,67.0,Platinum,Jesse Chambless,,P0001,VN0001,ET0016,ED0034,E20062,SC0002,,ZN0001,,,RL0001,N10008,N10010,N10008,SH1896900001
EP1896900053,EV1896901029,18969,P100024,1029.0,event_team_player_2,2.0,1.0,Shot,20.0,,1029.0,16.0,53.0,,,e,o,o,d,Home,h,Offensive,,,BlockedShot,,u,,6.0,Platinum,Velodrome,Shot,Shot_BlockedSameTeam,Shot-Wrist,u,1.0,0.0,1013.0,1013.0,0.0,0.0,67.0,62.0,67.0,Platinum,John Thien,BlockedShot,P0001,VN0001,ET0016,ED0034,E20062,SC0002,SC0002,ZN0001,PD0016,,RL0002,N10008,N10010,N10008,SH1896900001
EP1896900054,EV1896901029,18969,P100001,1029.0,opp_team_player_1,1.0,1.0,Shot,70.0,,1029.0,16.0,53.0,,,o,o,o,d,Home,h,Defensive,,,,,,,6.0,Platinum,Velodrome,Shot,Shot_BlockedSameTeam,Shot-Wrist,u,1.0,0.0,1013.0,1013.0,0.0,0.0,67.0,62.0,67.0,Velodrome,Sam Downs,,P0001,VN0001,ET0016,ED0034,E20062,SC0002,,ZN0001,,,RL0008,N10008,N10010,N10010,SH1896900001
EP1896900055,EV1896901030,18969,P100192,1030.0,event_team_player_1,1.0,1.0,Possession,53.0,,1030.0,16.0,50.0,16.0,48.0,e,o,o,d,Home,h,Offensive,,,RecoveryRetreivalShot,,s,,6.0,Platinum,Velodrome,Possession,PuckRecovery,,s,1.0,2.0,1010.0,1008.0,0.0,0.0,70.0,65.0,72.0,Platinum,Chris Premo,RecoveryRetreivalShot,P0001,VN0001,ET0013,ED0020,,SC0001,SC0001,ZN0001,PD0145,,RL0001,N10008,N10010,N10008,SH1896900001
EP1896900056,EV1896901030,18969,P100070,1030.0,opp_team_player_1,1.0,1.0,Possession,52.0,,1030.0,16.0,50.0,16.0,48.0,o,o,o,d,Home,h,Defensive,,,StickCheck,,,,6.0,Platinum,Velodrome,Possession,PuckRecovery,,s,1.0,2.0,1010.0,1008.0,0.0,0.0,70.0,65.0,72.0,Velodrome,Hayden Perea,StickCheck,P0001,VN0001,ET0013,ED0020,,SC0001,,ZN0001,PD0150,,RL0008,N10008,N10010,N10010,SH1896900001
EP1896900057,EV1896901031,18969,P100192,1031.0,event_team_player_1,1.0,1.0,Pass,53.0,,1031.0,16.0,48.0,,,e,o,o,d,Home,h,Offensive,,,,,,1.0,6.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,1.0,0.0,1008.0,1008.0,0.0,0.0,72.0,67.0,72.0,Platinum,Chris Premo,,P0001,VN0001,ET0009,ED0010,E20026,SC0001,,ZN0001,,,RL0001,N10008,N10010,N10008,SH1896900001
EP1896900058,EV1896901031,18969,P100024,1031.0,event_team_player_2,2.0,1.0,Pass,20.0,,1031.0,16.0,48.0,,,e,o,o,d,Home,h,Offensive,,,,,,,6.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,1.0,0.0,1008.0,1008.0,0.0,0.0,72.0,67.0,72.0,Platinum,John Thien,,P0001,VN0001,ET0009,ED0010,E20026,SC0001,,ZN0001,,,RL0002,N10008,N10010,N10008,SH1896900001
EP1896900059,EV1896901031,18969,P100070,1031.0,opp_team_player_1,1.0,1.0,Pass,52.0,,1031.0,16.0,48.0,,,o,o,o,d,Home,h,Defensive,,,,,,1.0,6.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,1.0,0.0,1008.0,1008.0,0.0,0.0,72.0,67.0,72.0,Velodrome,Hayden Perea,,P0001,VN0001,ET0009,ED0010,E20026,SC0001,,ZN0001,,,RL0008,N10008,N10010,N10010,SH1896900001
EP1896900060,EV1896901032,18969,P100024,1032.0,event_team_player_1,1.0,1.0,Shot,20.0,9004.0,9004.0,16.0,48.0,,,e,o,o,d,Home,h,Offensive,,,,,,,6.0,Platinum,Velodrome,Shot,Shot_OnNetSaved,Shot-OneTime,s,1.0,0.0,1008.0,1008.0,0.0,0.0,72.0,67.0,72.0,Platinum,John Thien,,P0001,VN0001,ET0016,ED0040,E20056,SC0001,,ZN0001,,,RL0001,N10008,N10010,N10008,SH1896900001
EP1896900061,EV1896901032,18969,P100016,1032.0,opp_team_player_1,1.0,1.0,Shot,39.0,9004.0,9004.0,16.0,48.0,,,o,o,o,d,Home,h,Defensive,,,,,,,6.0,Platinum,Velodrome,Shot,Shot_OnNetSaved,Shot-OneTime,s,1.0,0.0,1008.0,1008.0,0.0,0.0,72.0,67.0,72.0,Velodrome,Wyatt Crandall,,P0001,VN0001,ET0016,ED0040,E20056,SC0001,,ZN0001,,,RL0008,N10008,N10010,N10010,SH1896900001
