table_name,column_name,data_type,sample_value
fact_player_stats_defense,man_on_man,int64,0
fact_player_stats_defense,in_lane,int64,0
fact_player_stats_defense,force_wide,int64,0
fact_player_stats_defense,separate_from_puck,int64,0
fact_player_stats_faceoffs,player_game_key,object,PG1896900001
fact_player_stats_faceoffs,game_id,int64,18969
fact_player_stats_faceoffs,player_id,object,P100001
fact_player_stats_faceoffs,player_name,object,Sam Downs
fact_player_stats_faceoffs,fo_wins,int64,14
fact_player_stats_faceoffs,fo_losses,int64,8
fact_player_stats_faceoffs,fo_total,int64,22
fact_player_stats_faceoffs,fo_pct,float64,63.6
fact_player_stats_faceoffs,fo_wins_oz,float64,4.0
fact_player_stats_faceoffs,fo_wins_nz,float64,5.0
fact_player_stats_faceoffs,fo_wins_dz,float64,5.0
fact_player_stats_faceoffs,fo_losses_oz,float64,2.0
fact_player_stats_faceoffs,fo_losses_nz,float64,3.0
fact_player_stats_faceoffs,fo_losses_dz,float64,3.0
fact_player_stats_faceoffs,fo_pct_oz,float64,66.7
fact_player_stats_faceoffs,fo_pct_nz,float64,62.5
fact_player_stats_faceoffs,fo_pct_dz,float64,62.5
fact_player_stats_long,player_stat_key,object,PG1896978240_shots
fact_player_stats_long,player_game_key,object,PG1896978240
fact_player_stats_long,game_id,int64,18969
fact_player_stats_long,player_id,object,P100001
fact_player_stats_long,stat_name,object,shots
fact_player_stats_long,stat_value,int64,9
fact_player_stats_micro,player_game_key,object,PG1896900001
fact_player_stats_micro,game_id,int64,18969
fact_player_stats_micro,player_id,object,P100001
fact_player_stats_micro,player_name,object,Sam Downs
fact_player_stats_micro,dekes_successful,int64,0
fact_player_stats_micro,deke_attempts,int64,0
fact_player_stats_micro,stopped_deke,int64,0
fact_player_stats_micro,dekes_beat_defender,int64,0
fact_player_stats_micro,screens,int64,0
fact_player_stats_micro,front_of_net,int64,0
fact_player_stats_micro,crash_net,int64,0
fact_player_stats_micro,tip_attempts,int64,0
fact_player_stats_micro,cutbacks,int64,0
fact_player_stats_micro,drives_net,int64,0
fact_player_stats_micro,drives_middle,int64,0
fact_player_stats_micro,drives_wide,int64,0
fact_player_stats_micro,drives_corner,int64,0
fact_player_stats_micro,drives_middle_success,int64,0
fact_player_stats_micro,drives_wide_success,int64,0
fact_player_stats_micro,drives_corner_success,int64,0
fact_player_stats_micro,beat_middle,int64,0
fact_player_stats_micro,beat_wide,int64,0
fact_player_stats_micro,got_beat_middle,int64,0
fact_player_stats_micro,got_beat_wide,int64,0
fact_player_stats_micro,cycle_plays,int64,0
fact_player_stats_micro,surf_plays,int64,0
fact_player_stats_micro,dump_and_chase,int64,0
fact_player_stats_micro,dump_recoveries,int64,0
fact_player_stats_micro,loose_puck_wins,int64,0
fact_player_stats_micro,loose_puck_losses,int64,0
fact_player_stats_micro,puck_recoveries,int64,0
fact_player_stats_micro,rebound_recoveries,int64,0
fact_player_stats_micro,turnover_recoveries,int64,0
fact_player_stats_micro,second_touches,int64,0
fact_player_stats_micro,delays,int64,0
fact_player_stats_passing,player_game_key,object,PG1896900001
fact_player_stats_passing,game_id,int64,18969
fact_player_stats_passing,player_id,object,P100001
fact_player_stats_passing,player_name,object,Sam Downs
fact_player_stats_passing,pass_attempts,int64,22
fact_player_stats_passing,pass_completed,int64,12
fact_player_stats_passing,pass_pct,float64,54.5
fact_player_stats_passing,chips,int64,0
fact_player_stats_passing,reverse_passes,int64,0
fact_player_stats_passing,breakout_pass_attempts,int64,1
fact_player_stats_passing,quick_ups,int64,0
fact_player_stats_passing,give_and_go,int64,0
fact_player_stats_passing,passes_missed_target,int64,0
fact_player_stats_passing,passes_intercepted,int64,2
fact_player_stats_passing,passes_deflected,int64,0
fact_player_stats_passing,def_pass_deflected,int64,0
fact_player_stats_passing,def_pass_intercepted,int64,0
fact_player_stats_plusminus,player_game_key,object,PG1896900001
fact_player_stats_plusminus,game_id,int64,18969
fact_player_stats_plusminus,player_id,object,P100001
fact_player_stats_plusminus,player_name,object,Sam Downs
fact_player_stats_plusminus,plus_ev,int64,0
fact_player_stats_plusminus,minus_ev,int64,-3
fact_player_stats_plusminus,plus_minus_ev,int64,-3
fact_player_stats_plusminus,plus_total,int64,1
fact_player_stats_plusminus,minus_total,int64,-3
fact_player_stats_plusminus,plus_minus_total,int64,-2
fact_player_stats_plusminus,plus_en_adj,int64,0
fact_player_stats_plusminus,minus_en_adj,int64,-3
fact_player_stats_plusminus,plus_minus_en_adj,int64,-3
fact_player_stats_ratings,player_game_key,object,PG1896900001
fact_player_stats_ratings,game_id,int64,18969
fact_player_stats_ratings,player_id,object,P100001
fact_player_stats_ratings,player_name,object,Sam Downs
fact_player_stats_ratings,player_rating,float64,6.0
fact_player_stats_ratings,opp_avg_rating,float64,3.85
fact_player_stats_ratings,skill_diff,float64,2.15
fact_player_stats_ratings,qoc_rating,float64,3.85
fact_player_stats_ratings,qot_rating,float64,0.0
fact_player_stats_ratings,expected_vs_rating,float64,2.15
fact_player_stats_ratings,goals_rating_adj,float64,0.0
fact_player_stats_ratings,assists_rating_adj,float64,0.0
fact_player_stats_ratings,points_rating_adj,float64,0.0
fact_player_stats_ratings,plus_minus_rating_adj,float64,-2.97
fact_player_stats_ratings,cf_pct_rating_adj,float64,0.0
fact_player_stats_ratings,offensive_rating,float64,3.0
fact_player_stats_ratings,defensive_rating,float64,7.3
fact_player_stats_ratings,hustle_rating,float64,0.0
fact_player_stats_ratings,playmaking_rating,float64,0.9
fact_player_stats_ratings,shooting_rating,float64,1.7
fact_player_stats_ratings,physical_rating,float64,2.1
fact_player_stats_ratings,impact_score,float64,-22.4
fact_player_stats_ratings,war_estimate,float64,0.164
fact_player_stats_ratings,game_score,float64,-0.05
fact_player_stats_ratings,game_score_per_60,float64,-0.1
fact_player_stats_ratings,game_score_rating,float64,45.5
fact_player_stats_ratings,effective_game_rating,float64,3.98
fact_player_stats_ratings,rating_performance_delta,float64,-2.02
fact_player_stats_ratings,playing_above_rating,int64,0
fact_player_stats_ratings,playing_below_rating,int64,1
fact_player_stats_ratings,playing_at_rating,int64,0
fact_player_stats_ratings,performance_tier,object,struggling
fact_player_stats_ratings,performance_index,float64,49.5
fact_player_stats_ratings,two_way_rating,float64,5.5
fact_player_stats_ratings,puck_possession_index,float64,73.3
fact_player_stats_ratings,danger_creation_rate,float64,0.6
fact_player_stats_ratings,efficiency_score,float64,-0.03
fact_player_stats_ratings,clutch_factor,float64,0.0
fact_player_stats_ratings,complete_player_score,float64,3.1
fact_player_stats_situational,player_game_key,object,PG1896900001
fact_player_stats_situational,game_id,int64,18969
fact_player_stats_situational,player_id,object,P100001
fact_player_stats_situational,player_name,object,Sam Downs
fact_player_stats_situational,goals_leading,int64,0
fact_player_stats_situational,goals_trailing,int64,0
fact_player_stats_situational,goals_tied,int64,0
fact_player_stats_situational,shots_leading,int64,0
fact_player_stats_situational,shots_trailing,int64,0
fact_player_stats_situational,shots_tied,int64,0
fact_player_stats_situational,first_period_points,int64,0
fact_player_stats_situational,second_period_points,int64,0
fact_player_stats_situational,third_period_points,int64,0
fact_player_stats_situational,first_period_shots,int64,1
fact_player_stats_situational,second_period_shots,int64,1
fact_player_stats_situational,third_period_shots,int64,7
fact_player_stats_situational,clutch_goals,int64,0
fact_player_stats_situational,empty_net_goals_for,int64,0
fact_player_stats_situational,shorthanded_goals,int64,0
fact_player_stats_situational,odd_man_rushes,int64,0
fact_player_stats_situational,odd_man_rush_goals,int64,0
fact_player_stats_situational,odd_man_rush_shots,int64,0
fact_player_stats_situational,breakaway_attempts,int64,0
fact_player_stats_situational,breakaway_goals,int64,0
fact_player_stats_situational,two_on_one_rushes,int64,0
fact_player_stats_situational,three_on_two_rushes,int64,0
fact_player_stats_situational,two_on_zero_rushes,int64,0
fact_player_stats_situational,rush_entries,int64,16
fact_player_stats_situational,rush_shots,int64,2
fact_player_stats_situational,rush_goals,int64,0
fact_player_stats_situational,counter_attacks,int64,0
fact_player_stats_situational,transition_plays,int64,2
fact_player_stats_toi,player_game_key,object,PG1896900001
fact_player_stats_toi,game_id,int64,18969
fact_player_stats_toi,player_id,object,P100001
fact_player_stats_toi,player_name,object,Sam Downs
fact_player_stats_toi,toi_seconds,float64,1730.0
fact_player_stats_toi,toi_minutes,float64,28.8
fact_player_stats_toi,playing_toi_seconds,float64,1556.0
fact_player_stats_toi,playing_toi_minutes,float64,25.9
fact_player_stats_toi,stoppage_seconds,float64,174.0
fact_player_stats_toi,shift_count,int64,49
fact_player_stats_toi,logical_shifts,int64,13
fact_player_stats_toi,avg_shift,float64,133.1
fact_player_stats_toi,avg_playing_shift,float64,133.1
fact_player_stats_toi,avg_shift_too_long,float64,1.0
fact_player_stats_toi,shift_length_warning,float64,1.0
fact_player_stats_toi,fatigue_indicator,float64,0.0
fact_player_stats_toi,sub_equity_score,float64,20.7
fact_player_stats_toi,toi_vs_team_avg,float64,1.21
fact_player_stats_toi,period_3_dropoff,float64,0.0
fact_player_stats_toi,late_game_performance,float64,0.0
fact_player_stats_xg,player_game_key,object,PG1896900001
fact_player_stats_xg,game_id,int64,18969
fact_player_stats_xg,player_id,object,P100001
fact_player_stats_xg,player_name,object,Sam Downs
fact_player_stats_xg,xg_for,float64,0.45
fact_player_stats_xg,xg_against,float64,0.262
fact_player_stats_xg,xg_diff,float64,0.188
fact_player_stats_xg,xg_pct,float64,63.2
fact_player_stats_xg,goals_above_expected,float64,-0.45
fact_player_stats_xg,shots_high_danger,float64,1.0
fact_player_stats_xg,shots_medium_danger,float64,3.0
fact_player_stats_xg,shots_low_danger,float64,4.0
fact_player_stats_xg,scoring_chances,float64,4.0
fact_player_stats_xg,high_danger_chances,float64,1.0
fact_player_stats_xg,xg_per_shot,float64,0.09
fact_player_stats_xg,shot_quality_avg,float64,1.62
fact_player_stats_zones,player_game_key,object,PG1896900001
fact_player_stats_zones,game_id,int64,18969
fact_player_stats_zones,player_id,object,P100001
fact_player_stats_zones,player_name,object,Sam Downs
fact_player_stats_zones,zone_entries,int64,11
fact_player_stats_zones,zone_exits,int64,7
fact_player_stats_zones,zone_keepins,int64,0
fact_player_stats_zones,zone_exit_denials,int64,0
fact_player_stats_zones,zone_entry_denials,int64,0
fact_player_stats_zones,zone_entry_carry,float64,10.0
fact_player_stats_zones,zone_entry_pass,float64,0.0
fact_player_stats_zones,zone_entry_dump,float64,0.0
fact_player_stats_zones,zone_exit_carry,float64,3.0
fact_player_stats_zones,zone_exit_pass,float64,2.0
fact_player_stats_zones,zone_exit_dump,float64,0.0
fact_player_stats_zones,zone_exit_clear,float64,0.0
fact_player_stats_zones,zone_entries_controlled,float64,10.0
fact_player_stats_zones,zone_entries_uncontrolled,float64,0.0
fact_player_stats_zones,zone_entry_success_rate,float64,0.0
fact_player_stats_zones,zone_entry_control_pct,float64,90.9
fact_player_stats_zones,zone_exits_controlled,float64,5.0
fact_player_stats_zones,zone_exits_uncontrolled,float64,0.0
fact_player_stats_zones,zone_exit_success_rate,float64,0.0
fact_player_stats_zones,zone_exit_control_pct,float64,71.4
fact_player_stats_zones,zone_starts_oz_pct,float64,27.3
fact_player_stats_zones,zone_starts_dz_pct,float64,36.4
fact_player_stats_zones,ceded_entries,int64,0
fact_player_stats_zones,ceded_exits,int64,0
fact_player_xy_long,player_xy_key,object,
fact_player_xy_long,game_id,object,
fact_player_xy_long,event_index,object,
fact_player_xy_long,event_key,object,
fact_player_xy_long,player_id,object,
fact_player_xy_long,player_key,object,
fact_player_xy_long,team_id,object,
fact_player_xy_long,team_venue,object,
fact_player_xy_long,point_number,object,
fact_player_xy_long,x,object,
fact_player_xy_long,y,object,
fact_player_xy_long,event_timestamp,object,
fact_player_xy_long,rink_coord_id,object,
fact_player_xy_long,rink_coord_id_home,object,
fact_player_xy_long,rink_coord_id_away,object,
fact_player_xy_long,venue_id,object,
fact_player_xy_wide,player_xy_key,object,
fact_player_xy_wide,game_id,object,
fact_player_xy_wide,event_index,object,
fact_player_xy_wide,event_key,object,
fact_player_xy_wide,player_id,object,
fact_player_xy_wide,player_key,object,
fact_player_xy_wide,team_id,object,
fact_player_xy_wide,team_venue,object,
fact_player_xy_wide,point_count,object,
fact_player_xy_wide,x_1,object,
fact_player_xy_wide,y_1,object,
fact_player_xy_wide,timestamp_1,object,
fact_player_xy_wide,rink_coord_id_1,object,
fact_player_xy_wide,x_2,object,
fact_player_xy_wide,y_2,object,
fact_player_xy_wide,timestamp_2,object,
fact_player_xy_wide,rink_coord_id_2,object,
fact_player_xy_wide,x_3,object,
fact_player_xy_wide,y_3,object,
fact_player_xy_wide,timestamp_3,object,
fact_player_xy_wide,rink_coord_id_3,object,
fact_player_xy_wide,x_4,object,
fact_player_xy_wide,y_4,object,
fact_player_xy_wide,timestamp_4,object,
fact_player_xy_wide,rink_coord_id_4,object,
fact_player_xy_wide,x_5,object,
fact_player_xy_wide,y_5,object,
fact_player_xy_wide,timestamp_5,object,
fact_player_xy_wide,rink_coord_id_5,object,
fact_player_xy_wide,x_6,object,
fact_player_xy_wide,y_6,object,
fact_player_xy_wide,timestamp_6,object,
fact_player_xy_wide,rink_coord_id_6,object,
fact_player_xy_wide,x_7,object,
fact_player_xy_wide,y_7,object,
fact_player_xy_wide,timestamp_7,object,
fact_player_xy_wide,rink_coord_id_7,object,
fact_player_xy_wide,x_8,object,
fact_player_xy_wide,y_8,object,
fact_player_xy_wide,timestamp_8,object,
fact_player_xy_wide,rink_coord_id_8,object,
fact_player_xy_wide,x_9,object,
fact_player_xy_wide,y_9,object,
fact_player_xy_wide,timestamp_9,object,
fact_player_xy_wide,rink_coord_id_9,object,
fact_player_xy_wide,x_10,object,
fact_player_xy_wide,y_10,object,
fact_player_xy_wide,timestamp_10,object,
fact_player_xy_wide,rink_coord_id_10,object,
fact_player_xy_wide,venue_id,object,
fact_plays,play_id,object,PL1896900002
fact_plays,game_id,int64,18969
fact_plays,sequence_id,object,SQ1896900002
fact_plays,play_index,int64,2
fact_plays,first_event,float64,1000.0
fact_plays,last_event,float64,1000.0
fact_plays,event_count,int64,1
fact_plays,sequence_index,int64,2
fact_plays,team,object,
fact_plays,zone_name,object,
fact_plays,has_shot,bool,False
fact_plays,start_seconds,float64,
fact_plays,end_seconds,float64,
fact_plays,duration_seconds,float64,
fact_plays,play_key,object,PL18969000002
fact_plays,zone_id,object,
fact_plays,team_id,object,N10010
fact_plays,first_event_key,object,E18969001000
fact_plays,last_event_key,object,E18969001000
fact_plays,play_chain,object,GameStart
fact_plays,event_chain_indices,object,1000
fact_plays,video_time_start,float64,0.0
fact_plays,video_time_end,float64,0.0
fact_plays,home_team_id,object,N10008
fact_plays,away_team_id,object,N10010
fact_possession_time,possession_key,object,PO1896946409
fact_possession_time,game_id,int64,18969
fact_possession_time,player_id,object,P100192
fact_possession_time,venue,object,Home
fact_possession_time,zone_entries,int64,13
fact_possession_time,zone_exits,int64,9
fact_possession_time,ozone_entries,int64,10
fact_possession_time,dzone_entries,int64,0
fact_possession_time,possession_events,int64,41
fact_possession_time,estimated_possession_seconds,float64,128.0
fact_possession_time,venue_id,object,VN0001
fact_possession_time,team_id,object,N10008
fact_possession_time,home_team_id,object,N10008
fact_possession_time,away_team_id,object,N10010
fact_puck_xy_long,puck_xy_key,object,
fact_puck_xy_long,game_id,object,
fact_puck_xy_long,event_index,object,
fact_puck_xy_long,event_key,object,
fact_puck_xy_long,point_number,object,
fact_puck_xy_long,x,object,
fact_puck_xy_long,y,object,
fact_puck_xy_long,z,object,
fact_puck_xy_long,event_timestamp,object,
fact_puck_xy_long,rink_coord_id,object,
fact_puck_xy_long,rink_coord_id_home,object,
fact_puck_xy_long,rink_coord_id_away,object,
fact_puck_xy_wide,puck_xy_key,object,
fact_puck_xy_wide,game_id,object,
fact_puck_xy_wide,event_index,object,
fact_puck_xy_wide,event_key,object,
fact_puck_xy_wide,point_count,object,
fact_puck_xy_wide,x_1,object,
fact_puck_xy_wide,y_1,object,
fact_puck_xy_wide,z_1,object,
fact_puck_xy_wide,timestamp_1,object,
fact_puck_xy_wide,rink_coord_id_1,object,
fact_puck_xy_wide,x_2,object,
fact_puck_xy_wide,y_2,object,
fact_puck_xy_wide,z_2,object,
fact_puck_xy_wide,timestamp_2,object,
fact_puck_xy_wide,rink_coord_id_2,object,
fact_puck_xy_wide,x_3,object,
fact_puck_xy_wide,y_3,object,
fact_puck_xy_wide,z_3,object,
fact_puck_xy_wide,timestamp_3,object,
fact_puck_xy_wide,rink_coord_id_3,object,
fact_puck_xy_wide,x_4,object,
fact_puck_xy_wide,y_4,object,
fact_puck_xy_wide,z_4,object,
fact_puck_xy_wide,timestamp_4,object,
fact_puck_xy_wide,rink_coord_id_4,object,
fact_puck_xy_wide,x_5,object,
fact_puck_xy_wide,y_5,object,
fact_puck_xy_wide,z_5,object,
fact_puck_xy_wide,timestamp_5,object,
fact_puck_xy_wide,rink_coord_id_5,object,
fact_puck_xy_wide,x_6,object,
fact_puck_xy_wide,y_6,object,
fact_puck_xy_wide,z_6,object,
fact_puck_xy_wide,timestamp_6,object,
fact_puck_xy_wide,rink_coord_id_6,object,
fact_puck_xy_wide,x_7,object,
fact_puck_xy_wide,y_7,object,
fact_puck_xy_wide,z_7,object,
fact_puck_xy_wide,timestamp_7,object,
fact_puck_xy_wide,rink_coord_id_7,object,
fact_puck_xy_wide,x_8,object,
fact_puck_xy_wide,y_8,object,
fact_puck_xy_wide,z_8,object,
fact_puck_xy_wide,timestamp_8,object,
fact_puck_xy_wide,rink_coord_id_8,object,
fact_puck_xy_wide,x_9,object,
fact_puck_xy_wide,y_9,object,
fact_puck_xy_wide,z_9,object,
fact_puck_xy_wide,timestamp_9,object,
fact_puck_xy_wide,rink_coord_id_9,object,
fact_puck_xy_wide,x_10,object,
fact_puck_xy_wide,y_10,object,
fact_puck_xy_wide,z_10,object,
fact_puck_xy_wide,timestamp_10,object,
fact_puck_xy_wide,rink_coord_id_10,object,
fact_registration,registration_key,object,N20252026F_P100084
fact_registration,player_full_name,object,Ty Smith
fact_registration,player_id,object,P100084
fact_registration,season_id,object,N20252026F
fact_registration,season,int64,20252026
fact_registration,restricted,object,Y
fact_registration,email,object,ty0214@gmail.com
fact_registration,position,object,Forward
fact_registration,norad_experience,int64,6
fact_registration,CAF,object,No
fact_registration,highest_beer_league_played,object,"Big Bear, C4, Birds of War"
fact_registration,skill_rating,int64,6
fact_registration,age,int64,30
fact_registration,referred_by,object,-
fact_registration,notes,object,
fact_registration,sub_yn,object,N
fact_registration,drafted_team_name,object,HollowBrook
fact_registration,drafted_team_id,object,N10003
fact_registration,player_season_registration_id,object,R_N20252026FP100084
fact_registration,position_id,object,PS0004
fact_rush_events,rush_key,object,RK00000
fact_rush_events,game_id,int64,18969
fact_rush_events,entry_event_index,int64,1011
fact_rush_events,shot_event_index,int64,1012
fact_rush_events,events_to_shot,int64,1
fact_rush_events,is_rush,bool,True
fact_rush_events,rush_type,object,rush
fact_rush_events,is_goal,bool,False
fact_rush_events,entry_type,object,ZoneEntry-Rush
fact_rush_events,zone_entry_type_id,object,ZE0010
fact_rush_events,rush_type_id,object,ZE0010
fact_rush_events,home_team_id,object,N10008
fact_rush_events,away_team_id,object,N10010
fact_scoring_chances,scoring_chance_key,object,E18969001012
fact_scoring_chances,game_id,int64,18969
fact_scoring_chances,event_index,float64,1012.0
fact_scoring_chances,period,float64,1.0
fact_scoring_chances,is_goal,int64,0
fact_scoring_chances,danger_level,object,low
fact_scoring_chances,is_rebound,int64,0
fact_scoring_chances,is_rush,int64,0
fact_scoring_chances,is_odd_man,int64,0
fact_scoring_chances,event_detail,object,Shot_Blocked
fact_scoring_chances,event_detail_2,object,Shot-Wrist
fact_scoring_chances,period_id,object,P0001
fact_scoring_chances,event_detail_id,object,ED0031
fact_scoring_chances,event_detail_2_id,object,E20062
fact_sequences,sequence_id,object,SQ1896900002
fact_sequences,game_id,int64,18969
fact_sequences,sequence_index,int64,2
fact_sequences,first_event,float64,1000.0
fact_sequences,last_event,float64,1000.0
fact_sequences,event_count,int64,1
fact_sequences,start_team,object,
fact_sequences,end_team,object,
fact_sequences,start_zone,object,
fact_sequences,end_zone,object,
fact_sequences,has_goal,bool,False
fact_sequences,start_seconds,float64,
fact_sequences,end_seconds,float64,
fact_sequences,duration_seconds,float64,
fact_sequences,sequence_key,object,SQ18969000002
fact_sequences,first_event_key,object,E18969001000
fact_sequences,last_event_key,object,E18969001000
fact_sequences,start_zone_id,object,
fact_sequences,end_zone_id,object,
fact_sequences,video_time_start,float64,0.0
fact_sequences,play_chain,object,GameStart
fact_sequences,event_chain_indices,object,1000
fact_sequences,team_id,object,N10010
fact_sequences,video_time_end,float64,0.0
fact_sequences,start_team_id,float64,
fact_sequences,end_team_id,float64,
fact_sequences,home_team_id,object,N10008
fact_sequences,away_team_id,object,N10010
fact_shift_quality,shift_quality_key,object,SQK000000
fact_shift_quality,game_id,int64,18969
fact_shift_quality,player_id,object,P100023
fact_shift_quality,shift_index,int64,2
fact_shift_quality,shift_duration,float64,79.0
fact_shift_quality,shift_quality,object,long
fact_shift_quality,quality_score,int64,70
fact_shift_quality,period,float64,1.0
fact_shift_quality,strength,object,5v5
fact_shift_quality,situation,object,Full Strength
fact_shift_quality,period_id,object,P0001
fact_shift_quality,strength_id,object,STR0001
fact_shift_quality,situation_id,object,SIT0003
fact_shift_quality_logical,player_game_key,object,PG1896978240
fact_shift_quality_logical,game_id,int64,18969
fact_shift_quality_logical,player_id,object,P100001
fact_shift_quality_logical,player_name,object,Sam Downs
fact_shift_quality_logical,logical_shifts,int64,13
fact_shift_quality_logical,toi_seconds,float64,1730.0
fact_shift_quality_logical,avg_logical_shift,float64,133.1
fact_shift_quality_logical,points_per_shift,float64,0.0
fact_shift_quality_logical,shots_per_shift,float64,0.692
fact_shift_quality_logical,shift_quality_score,float64,51.3
fact_shifts,shift_key,object,SH1899100001
fact_shifts,game_id,int64,18991
fact_shifts,shift_index,int64,1
fact_shifts,Period,float64,1.0
fact_shifts,shift_start_min,float64,18.0
fact_shifts,shift_start_sec,float64,0.0
fact_shifts,shift_end_min,float64,16.0
fact_shifts,shift_end_sec,float64,58.0
fact_shifts,shift_start_type,object,GameStart
fact_shifts,shift_stop_type,float64,
fact_shifts,home_forward_1,float64,73.0
fact_shifts,home_forward_2,float64,12.0
fact_shifts,home_forward_3,float64,16.0
fact_shifts,home_defense_1,float64,41.0
fact_shifts,home_defense_2,float64,19.0
fact_shifts,home_xtra,float64,
fact_shifts,home_goalie,float64,1.0
fact_shifts,away_forward_1,float64,70.0
fact_shifts,away_forward_2,float64,75.0
fact_shifts,away_forward_3,float64,14.0
fact_shifts,away_defense_1,float64,22.0
fact_shifts,away_defense_2,float64,84.0
fact_shifts,away_xtra,float64,
fact_shifts,away_goalie,float64,39.0
fact_shifts,stoppage_time,float64,0.0
fact_shifts,home_ozone_start,float64,
fact_shifts,home_ozone_end,float64,
fact_shifts,home_dzone_start,float64,
fact_shifts,home_dzone_end,float64,1.0
fact_shifts,home_nzone_start,float64,1.0
fact_shifts,home_nzone_end,float64,
fact_shifts,home_team,object,Triple J
fact_shifts,away_team,object,Velodrome
fact_shifts,shift_start_total_seconds,float64,1080.0
fact_shifts,shift_end_total_seconds,float64,1018.0
fact_shifts,shift_duration,float64,62.0
fact_shifts,home_team_strength,float64,5.0
fact_shifts,away_team_strength,float64,5.0
fact_shifts,home_team_en,float64,0.0
fact_shifts,away_team_en,float64,0.0
fact_shifts,home_team_pk,float64,0.0
fact_shifts,home_team_pp,float64,0.0
fact_shifts,away_team_pp,float64,0.0
fact_shifts,away_team_pk,float64,0.0
fact_shifts,situation,object,Full Strength
fact_shifts,strength,object,5v5
fact_shifts,home_goals,float64,0.0
fact_shifts,away_goals,float64,0.0
fact_shifts,home_team_plus,float64,0.0
fact_shifts,home_team_minus,float64,0.0
fact_shifts,away_team_plus,float64,0.0
fact_shifts,away_team_minus,float64,0.0
fact_shifts,period_start_total_running_seconds,float64,0.0
fact_shifts,running_video_time,float64,0.0
fact_shifts,shift_start_running_time,float64,0.0
fact_shifts,shift_end_running_time,float64,65.0
fact_shifts,strength_id,object,STR0001
fact_shifts,situation_id,object,SIT0003
fact_shifts,shift_start_type_id,object,SS0008
fact_shifts,shift_stop_type_id,float64,
fact_shifts,home_team_id,object,N10009
fact_shifts,away_team_id,object,N10010
fact_shifts,period_id,object,P0001
fact_shifts,shift_tracking_key,object,ST1899100001
fact_shifts,shift_id,object,S_18991_1
fact_shifts_long,shift_player_key,object,L18969000111
fact_shifts_long,shift_key,object,S18969000001
fact_shifts_long,game_id,int64,18969
fact_shifts_long,shift_index,int64,1
fact_shifts_long,player_number,int64,70
fact_shifts_long,player_id,object,P100001
fact_shifts_long,player_name,object,Sam Downs
fact_shifts_long,venue,object,away
fact_shifts_long,slot,object,forward_1
fact_shifts_long,period,float64,1.0
fact_shifts_long,shift_duration,float64,82.0
fact_shifts_long,playing_duration,float64,82.0
fact_shifts_long,situation,object,Full Strength
fact_shifts_long,strength,object,5v5
fact_shifts_long,stoppage_time,float64,0.0
fact_shifts_long,pm_plus_ev,float64,0.0
fact_shifts_long,pm_minus_ev,float64,0.0
fact_shifts_long,goal_for,int64,0
fact_shifts_long,goal_against,int64,0
fact_shifts_long,team_en,float64,0.0
fact_shifts_long,opp_en,float64,0.0
fact_shifts_long,logical_shift_number,int64,1
fact_shifts_long,period_id,object,P0001
fact_shifts_long,venue_id,object,VN0002
fact_shifts_long,strength_id,object,STR0001
fact_shifts_long,situation_id,object,SIT0003
fact_shifts_long,slot_id,object,SL0003
fact_shifts_long,team_id,object,N10010
fact_shifts_player,shift_player_key,object,SP18969000013773
fact_shifts_player,shift_key,object,S1896900001
fact_shifts_player,game_id,int64,18969
fact_shifts_player,player_id,object,P100001
fact_shifts_player,player_name,object,Sam Downs
fact_shifts_player,shift_index,int64,1
fact_shifts_player,venue,object,away
fact_shifts_player,slot,object,forward_1
fact_shifts_player,period,float64,1.0
fact_shifts_player,player_number,float64,70.0
fact_shifts_player,shift_duration,float64,82.0
fact_shifts_player,shift_start_total_seconds,float64,1080.0
fact_shifts_player,shift_end_total_seconds,float64,998.0
fact_shifts_player,shift_start_type,object,GameStart
fact_shifts_player,shift_stop_type,object,Away Icing
fact_shifts_player,stoppage_time,float64,0.0
fact_shifts_player,plus,float64,0.0
fact_shifts_player,minus,float64,0.0
fact_shifts_player,home_goal_this_shift,int64,0
fact_shifts_player,away_goal_this_shift,int64,0
fact_shifts_player,goals_for_this_shift,int64,0
fact_shifts_player,goals_against_this_shift,int64,0
fact_shifts_player,strength,object,5v5
fact_shifts_player,situation,object,Full Strength
fact_shifts_player,team_id,object,N10010
fact_shifts_player,team_name,object,Velodrome
fact_shifts_player,logical_shift_number,int64,1
fact_shifts_player,shift_segment,int64,1
fact_shifts_player,cumulative_shift_duration,float64,82.0
fact_shifts_player,running_toi,float64,82.0
fact_shifts_player,playing_duration,float64,82.0
fact_shifts_player,running_playing_toi,float64,82.0
fact_shot_danger,shot_danger_key,object,E18969001012
fact_shot_danger,game_id,int64,18969
fact_shot_danger,event_index,float64,1012.0
fact_shot_danger,danger_zone,object,unknown
fact_shot_danger,xg,float64,0.09
fact_shot_danger,shot_distance,float64,0.0
fact_shot_danger,shot_angle,float64,0.0
fact_shot_danger,is_rebound,int64,0
fact_shot_danger,is_rush,int64,0
fact_shot_danger,is_one_timer,int64,0
fact_shot_xy,shot_xy_key,object,
fact_shot_xy,game_id,object,
fact_shot_xy,event_index,object,
fact_shot_xy,event_key,object,
fact_shot_xy,player_id,object,
fact_shot_xy,player_key,object,
fact_shot_xy,team_id,object,
fact_shot_xy,team_venue,object,
fact_shot_xy,period,object,
fact_shot_xy,period_id,object,
fact_shot_xy,shot_x,object,
